id,MonthofYeah8_count,MonthofYeah3_min,MonthofYeah1_count,MonthofYeah9_sum,MonthofYeah5_min,MonthofYeah7_mean,MonthofYeah8_median,MonthofYeah4_min,MonthofYeah9_min,MonthofYeah1_median,MonthofYeah7_count,MonthofYeah4_mean,MonthofYeah10_count,MonthofYeah6_min,MonthofYeah12_count,MonthofYeah8_sum,MonthofYeah7_sum,MonthofYeah8_mean,MonthofYeah11_mean,MonthofYeah2_count,MonthofYeah9_max,MonthofYeah10_min,MonthofYeah9_median,MonthofYeah7_max,MonthofYeah3_sum,MonthofYeah1_sum,MonthofYeah11_min,MonthofYeah12_median,MonthofYeah5_median,MonthofYeah12_sum
150,4.0,0.0,107.0,1253.08,0.01,4.20882352941,31.7,0.01,0.2,3.0,102.0,6.34678362573,202.0,0.01,219.0,563.9,429.3,140.975,6.21698979592,28.0,300.0,-3.54,4.0,100.0,1608.68,635.11,-0.84,3.0,3.5,1313.09
151,26.0,0.01,77.0,925.1,0.01,6.40281690141,3.3,-7.6,0.01,1.9,71.0,4.29927272727,194.0,-2.66,183.0,203.74,454.6,7.83615384615,4.2601980198,1.0,200.0,-3.42,1.7,100.0,902.29,351.74,-3.54,1.7,2.0,943.8
152,33.0,0.01,84.0,1384.67,0.01,6.27042168675,4.1,-8.6,-2.8,3.0,166.0,6.14571428571,168.0,-2.0,197.0,417.87,1040.89,12.6627272727,6.83913705584,38.0,300.0,0.01,2.5,300.0,1206.05,478.38,-5.3,2.6,3.0,978.93
153,208.0,0.01,90.0,1160.56,-2.5,5.45235602094,2.6,0.01,0.14,3.6,191.0,9.46738562092,156.0,0.1,172.0,1561.0,1041.4,7.50480769231,5.67909677419,0.0,300.0,0.1,3.3,300.0,1343.13,409.92,0.01,4.0,4.0,1861.58
154,206.0,0.05,126.0,1037.94,0.05,5.76659340659,2.8,0.01,-6.6,1.8,182.0,6.27953846154,206.0,-5.5,208.0,1128.52,1049.52,5.47825242718,5.78490654206,39.0,100.0,0.01,2.6,100.0,1233.5,453.55,0.01,2.5,2.6,1072.09
155,192.0,-1.2,84.0,1271.27,0.05,5.05578034682,2.6,0.05,0.05,0.9,173.0,6.08788461538,191.0,-1.14,214.0,935.2,874.65,4.87083333333,7.856,0.0,100.0,0.03,2.6,100.0,1214.75,406.78,0.05,3.1,2.8,1658.73
158,12.0,-3.54,0.0,303.38,-3.18,6.48269230769,2.565,-3.54,-11.0,0.0,52.0,7.13079439252,77.0,-0.72,0.0,149.03,337.1,12.4191666667,0.966666666667,13.0,100.0,0.03,1.99,100.0,1262.55,0.0,0.2,0.0,3.0,0.0
159,68.0,-5.8,73.0,1109.86,-3.48,5.8555,2.5,-3.54,0.01,3.83,100.0,6.13868686869,175.0,-3.54,180.0,384.27,585.55,5.65102941176,6.36309278351,4.0,200.0,0.01,3.0,100.0,1459.25,557.13,0.01,3.13,2.5,1221.84
160,24.0,-1.14,25.0,801.47,-0.96,3.91615384615,2.3,-0.9,0.2,4.0,52.0,5.58602739726,123.0,-0.96,77.0,347.78,203.64,14.4908333333,6.35976190476,12.0,100.0,-0.12,3.6,50.0,647.24,215.86,0.08,3.8,3.5,688.75
161,70.0,-3.73,46.0,700.49,-3.54,7.10551724138,2.55,0.7,0.1,3.0,87.0,9.73651685393,94.0,0.4,92.0,411.3,618.18,5.87571428571,10.0872727273,6.0,200.0,0.4,3.48,100.0,1075.78,239.39,0.14,3.85,4.03,838.28
162,6.0,-3.2,91.0,1137.86,-1.14,8.30714285714,2.25,-0.6,-0.42,2.4,21.0,5.73235632184,210.0,-0.48,184.0,15.6,174.45,2.6,5.46101604278,36.0,200.0,-0.18,2.0,100.0,1072.15,512.28,0.01,2.0,2.7,1011.88
163,48.0,0.1,27.0,821.21,1.5,7.54875,3.55,0.03,0.45,4.05,136.0,6.54808988764,72.0,0.04,92.0,344.23,1026.63,7.17145833333,8.95078125,8.0,200.0,0.7,2.75,200.0,1044.1,336.05,0.7,3.5,5.45,648.61
164,12.0,0.0,81.0,498.15,0.4,7.61430379747,3.8,0.1,0.0,3.5,79.0,6.55737704918,69.0,1.04,34.0,144.1,601.53,12.0083333333,6.75161904762,25.0,100.0,0.1,3.63,200.0,354.74,332.47,-3.54,3.0,4.0,521.14
165,12.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,561.61,0.0,46.8008333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,95.0,-5.5,111.0,1649.43,-3.54,6.92488721805,3.5,0.25,-25.0,4.7,133.0,8.01065088757,185.0,-3.54,170.0,715.28,921.01,7.52926315789,8.42779487179,10.0,300.0,0.4,3.4,200.0,1615.45,973.76,-13.0,3.5,3.6,1511.07
169,82.0,-4.2,79.0,757.55,0.12,5.99636363636,4.315,0.1,0.0,3.7,55.0,7.18898305085,141.0,0.16,157.0,709.28,329.8,8.64975609756,7.05144736842,35.0,200.0,-6.66,3.2,100.0,762.84,488.75,0.01,2.8,4.53,847.95
170,12.0,-1.2,81.0,950.8,-3.54,5.06306818182,3.0,-0.96,0.01,2.5,88.0,4.55321585903,179.0,0.01,184.0,109.4,445.55,9.11666666667,4.9050617284,0.0,500.0,-5.0,0.9,200.0,648.84,443.23,-0.9,2.0,2.0,731.84
171,9.0,0.0,47.0,1100.24,0.01,7.01976190476,3.0,-0.54,0.01,2.8,84.0,7.24267123288,194.0,0.2,182.0,124.7,589.66,13.8555555556,6.4125698324,0.0,100.0,0.01,3.51,63.0,1323.95,231.92,0.01,3.0,3.0,1160.33
172,0.0,0.8,1.0,954.3,0.4,0.466666666667,0.0,0.4,0.05,1.0,3.0,8.29395604396,47.0,0.4,20.0,0.0,1.4,0.0,17.1961538462,5.0,200.0,0.3,4.55,0.5,620.2,1.0,0.6,8.65,3.0,294.67
173,0.0,0.0,11.0,905.9,0.0,0.0,0.0,0.0,0.4,9.0,0.0,0.0,37.0,0.0,30.0,0.0,0.0,0.0,15.1791666667,0.0,300.0,0.4,10.0,0.0,0.0,132.2,0.4,6.5,0.0,319.2
174,18.0,0.01,103.0,1312.56,-3.54,6.52961538462,2.3,-3.54,0.03,1.8,104.0,5.63193236715,177.0,-3.54,226.0,61.28,679.08,3.40444444444,4.55665,1.0,700.0,0.02,2.6,200.0,1139.06,506.66,0.01,1.8,2.15,891.11
175,2.0,-3.54,51.0,1087.89,-3.3,7.33107142857,50.0,-3.24,-3.54,3.8,84.0,5.12163551402,89.0,-3.54,145.0,100.0,615.81,50.0,7.70214285714,10.0,200.0,-0.18,2.4,200.0,1573.9,420.67,-0.3,3.3,3.6,1150.24
176,76.0,-3.54,89.0,1508.75,0.01,9.61538461538,2.1,-6.5,-3.48,3.1,78.0,5.58597765363,135.0,-1.08,156.0,292.0,750.0,3.84210526316,6.43723404255,8.0,300.0,-3.3,3.6,100.0,1055.05,520.63,-1.14,3.0,3.0,1141.17
177,0.0,0.01,50.0,1276.51,0.2,3.38430379747,0.0,0.75,-1.98,3.6,79.0,9.28675213675,128.0,0.6,117.0,0.0,267.36,0.0,8.43793103448,0.0,300.0,-0.36,5.5,20.0,1477.31,224.82,0.01,4.6,4.0,1107.23
178,43.0,0.02,109.0,145.85,0.1,7.135,3.0,-9.0,-7.6,6.0,20.0,10.4336170213,133.0,-7.6,230.0,422.2,142.7,9.81860465116,10.9505527638,38.0,15.0,0.0,3.0,17.3,2122.21,1071.2,0.0,6.0,5.0,2165.54
179,0.0,0.0,25.0,1101.22,0.3,34.25,0.0,2.5,-10.0,1.0,4.0,15.5,72.0,3.0,108.0,0.0,137.0,0.0,10.3382417582,0.0,200.0,0.02,3.5,100.0,0.0,80.8,0.1,2.5,5.8,860.29
180,12.0,0.0,65.0,929.68,0.01,5.38606557377,5.6,0.01,-11.0,0.2,61.0,5.98504132231,136.0,0.0,121.0,367.5,328.55,30.625,7.26417808219,26.0,500.0,-10.5,1.75,65.0,694.76,333.22,-1.5,2.5,2.2,903.49
181,142.0,0.1,63.0,1252.75,0.1,7.03062015504,3.0,0.01,0.01,3.56,129.0,7.64053435115,135.0,0.2,161.0,988.28,906.95,6.95971830986,6.7784516129,9.0,100.0,0.01,3.0,100.0,946.95,384.02,0.1,3.4,4.0,1168.61
184,33.0,-1.14,86.0,1130.8,-1.14,8.0464,2.0,0.01,0.0,4.6,100.0,7.63774647887,111.0,-1.08,187.0,525.92,804.64,15.936969697,6.58540372671,44.0,500.0,-1.08,2.0,200.0,1148.72,688.59,-0.84,2.4,2.4,854.36
185,56.0,-3.54,75.0,937.13,0.03,9.18926315789,4.35,-3.06,0.0,2.4,95.0,5.08493877551,154.0,-3.12,153.0,435.96,872.98,7.785,8.44735849057,5.0,300.0,0.06,3.85,100.0,959.39,587.84,0.01,3.4,3.065,969.57
186,33.0,-1.08,0.0,0.0,-1.02,4.75906716418,0.6,-1.14,0.0,0.0,268.0,4.79422096317,0.0,-0.9,0.0,290.45,1275.43,8.80151515152,0.0,81.0,0.0,0.0,0.0,150.0,1500.81,0.0,0.0,0.0,1.0,0.0
187,218.0,0.0,305.0,881.78,-3.54,6.34,3.65,-0.42,-5.6,0.3,245.0,4.42501567398,288.0,-0.24,320.0,1615.58,1553.3,7.41091743119,3.26257425743,107.0,100.0,0.0,0.2,100.0,1238.1,1047.69,0.01,0.21,0.6,1009.35
188,17.0,0.01,44.0,691.51,-1.14,8.23469387755,3.2,-1.14,-1.08,5.5,49.0,8.23432,123.0,0.5,133.0,170.0,403.5,10.0,5.83628099174,25.0,100.0,-1.2,2.7,100.0,759.08,287.77,-1.2,3.83,5.0,955.59
189,7.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,825.5,0.0,117.928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,51.0,1071.32,0.5,8.26904761905,0.0,0.03,0.1,5.8,42.0,9.14058252427,102.0,0.5,104.0,0.0,347.3,0.0,7.78155172414,14.0,300.0,0.04,4.4,150.0,944.21,610.43,0.06,4.05,4.6,768.08
193,3.0,0.01,78.0,1094.09,0.02,5.15555555556,4.1,0.1,0.02,4.6,9.0,10.3623636364,125.0,0.5,128.0,10.7,46.4,3.56666666667,8.02455284553,0.0,300.0,0.02,4.1,7.2,834.63,767.22,-4.8,4.6,4.0,996.45
194,94.0,0.01,0.0,903.54,-6.0,10.3067857143,5.2,0.01,0.1,0.0,84.0,8.87090909091,45.0,0.01,93.0,906.92,865.77,9.64808510638,14.4442028986,23.0,200.0,0.2,5.0,200.0,983.95,0.0,0.01,5.33,4.6,965.9
195,12.0,0.04,28.0,888.65,0.0,12.2041666667,8.05,0.02,0.01,3.4,24.0,11.9442857143,93.0,0.03,76.0,169.73,292.9,14.1441666667,10.8104166667,0.0,200.0,0.01,5.8,100.0,758.73,236.41,0.02,5.0,6.9,794.31
196,43.0,-81.9,96.0,1349.76,-3.54,10.0119863014,3.0,-8.6,-35.0,2.25,146.0,8.4036407767,160.0,-3.5,189.0,135.24,1461.75,3.14511627907,7.11579268293,0.0,200.0,-12.0,3.0,300.0,1767.82,423.72,-12.6,2.5,3.55,1865.85
197,40.0,0.01,87.0,733.75,-0.5,4.68924242424,0.6,0.01,0.01,1.7,66.0,3.72238888889,179.0,0.01,218.0,171.69,309.49,4.29225,3.67720430108,49.0,200.0,0.01,2.2,100.0,692.78,292.98,0.01,1.2,1.5,1042.03
198,9.0,0.0,23.0,952.88,0.1,10.1548387097,1.0,0.0,0.0,5.1,31.0,13.6071111111,48.0,0.01,50.0,21.64,314.8,2.40444444444,11.2805454545,6.0,200.0,0.0,4.3,200.0,613.73,269.47,0.1,6.0,4.0,646.99
199,0.0,0.02,21.0,742.03,0.1,4.2125,0.0,1.0,-7.5,2.0,8.0,14.1953488372,32.0,0.1,38.0,0.0,33.7,0.0,12.4948648649,2.0,200.0,0.3,4.0,12.6,616.02,179.76,-18.0,4.65,4.0,579.82
206,12.0,0.01,68.0,321.55,0.05,4.87431372549,0.4,0.01,0.01,1.25,102.0,6.70967741935,35.0,0.01,149.0,9.61,497.18,0.800833333333,5.55354330709,28.0,50.0,0.02,2.8,100.0,516.66,333.54,0.0,0.4,3.0,540.9
207,0.0,0.0,0.0,73.72,0.03,0.0,0.0,0.0,0.02,0.0,0.0,7.50946428571,37.0,-3.54,71.0,0.0,0.0,0.0,8.93371681416,0.0,50.0,0.01,0.75,0.0,323.48,0.0,0.01,4.3,0.4,622.65
208,8.0,0.01,71.0,984.62,0.01,6.66428571429,3.9,0.01,0.01,1.0,56.0,6.58374100719,117.0,-2.33,145.0,324.84,373.2,40.605,7.0004950495,31.0,200.0,-3.48,4.0,100.0,1221.23,235.82,0.01,3.5,2.865,1176.04
209,22.0,-7.0,85.0,758.26,-6.0,4.92925373134,2.23,-1.56,0.01,1.7,67.0,4.39812903226,148.0,0.01,199.0,102.82,330.26,4.67363636364,4.80780898876,0.0,50.0,-3.54,2.0,100.0,748.44,412.82,-1.32,1.7,1.0,1126.05
210,64.0,0.0,81.0,1194.85,0.01,8.10385245902,2.97,0.01,-2.82,3.6,122.0,12.0016770186,148.0,0.01,162.0,426.61,988.67,6.66578125,8.18596153846,8.0,200.0,0.01,2.95,200.0,1537.59,680.33,-3.54,3.6,3.98,1595.05
211,11.0,-2.0,60.0,647.96,0.01,5.71842105263,2.0,0.01,0.01,3.6,114.0,4.8101734104,97.0,0.01,131.0,123.0,651.9,11.1818181818,7.58759259259,0.0,200.0,-3.54,3.0,100.0,1208.13,379.75,-3.3,2.0,2.9,798.59
212,4.0,0.02,60.0,1544.32,0.01,5.90977777778,17.45,-4.0,-20.66,4.4,45.0,8.065,123.0,0.01,139.0,235.4,265.94,58.85,9.19145985401,30.0,200.0,-8.66,4.2,100.0,1129.3,462.2,0.01,4.5,2.5,1435.98
213,0.0,-18.0,45.0,795.0,0.01,8.3612987013,0.0,0.0,0.01,6.0,77.0,8.39669811321,86.0,0.1,132.0,0.0,643.82,0.0,8.29790123457,0.0,200.0,0.01,1.95,200.0,1172.2,455.23,0.01,5.5,4.0,1539.93
216,166.0,-0.78,52.0,1339.73,-15.0,9.50941176471,3.0,-0.18,0.07,1.2,153.0,10.4476923077,177.0,-1.02,143.0,1797.32,1454.94,10.8272289157,7.09105263158,70.0,700.0,0.01,4.0,700.0,1367.03,250.55,-12.88,3.9,2.35,1529.09
217,104.0,-3.24,206.0,2013.84,0.01,8.80925925926,4.6,-1.14,0.0,0.07,162.0,4.50226415094,81.0,0.02,118.0,1201.93,1427.1,11.5570192308,3.30295238095,45.0,615.0,-3.48,2.2,400.0,388.04,953.43,-3.48,0.03,0.58,506.32
220,0.0,0.01,34.0,699.6,0.01,5.79735294118,0.0,-15.0,0.2,3.45,34.0,5.02117647059,116.0,-15.0,145.0,0.0,197.11,0.0,5.556,21.0,300.0,-0.36,3.6,50.0,759.42,215.25,-6.6,3.5,1.5,988.51
221,71.0,0.0,0.0,0.0,0.0,7.79875,3.1,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,539.07,124.78,7.59253521127,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
222,39.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,629.35,0.0,16.1371794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,7.0,-0.66,43.0,756.47,0.01,5.8921875,3.0,0.01,-0.96,1.4,64.0,4.24796511628,141.0,0.0,159.0,120.8,377.1,17.2571428571,3.45071428571,0.0,200.0,0.01,1.5,100.0,487.84,91.88,-0.36,1.5,1.5,765.65
224,5.0,0.01,41.0,0.0,-0.83,3.455,0.8,0.0,0.0,2.9,20.0,0.0,5.0,0.01,120.0,6.7,69.1,1.34,9.87117647059,39.0,0.0,0.0,0.0,20.0,456.16,236.61,0.01,2.945,1.8,868.62
225,7.0,0.01,16.0,450.18,0.01,0.0,1.0,0.01,0.01,1.9,0.0,8.26179487179,32.0,-8.0,108.0,160.1,0.0,22.8714285714,4.75608108108,0.0,50.0,0.02,1.9,0.0,176.7,70.95,-3.8,1.9,3.0,552.84
226,10.0,0.0,36.0,2302.96,0.5,12.06875,11.25,0.1,-15.0,3.05,16.0,12.9198245614,89.0,0.01,63.0,236.0,193.1,23.6,2.47625,11.0,200.0,0.01,3.3,100.0,739.55,180.8,0.01,2.5,5.0,462.29
227,13.0,-2.94,78.0,931.35,0.01,10.6232352941,3.0,-1.2,-1.74,2.0,68.0,6.06379310345,195.0,0.0,146.0,42.8,722.38,3.29230769231,6.48538461538,0.0,300.0,-3.24,3.0,100.0,917.37,399.15,-3.54,3.1,3.0,934.78
230,84.0,-4.55,165.0,1454.87,-0.9,5.6845398773,2.5,-1.14,-2.4,2.0,163.0,5.99092664093,274.0,-11.0,341.0,508.23,926.58,6.05035714286,6.47321167883,58.0,300.0,-1.14,1.8,200.0,1479.13,791.08,-5.1,2.0,2.5,1971.42
231,90.0,-22.0,125.0,1161.57,-1.5,8.92939655172,2.75,0.03,-3.18,2.8,116.0,6.44545801527,277.0,-3.3,264.0,756.1,1035.81,8.40111111111,4.88778242678,22.0,200.0,-3.54,2.0,500.0,1386.23,680.44,-0.18,2.5,3.0,1720.16
232,78.0,0.03,97.0,603.58,0.01,6.23474576271,1.5,0.03,0.04,1.0,59.0,8.06568965517,109.0,-25.0,79.0,469.98,367.85,6.02538461538,6.34261682243,22.0,200.0,0.01,4.0,100.0,706.6,713.55,-1.14,3.2,4.05,597.5
233,41.0,0.0,34.0,608.74,0.13,9.63015873016,5.6,0.02,0.01,3.0,63.0,8.15086956522,83.0,0.01,123.0,597.2,606.7,14.5658536585,9.38475,2.0,100.0,0.12,4.6,100.0,835.44,218.75,0.14,3.0,4.0,855.56
236,62.0,0.01,91.0,1053.87,-0.66,7.75055555556,4.5,-1.02,0.01,4.5,36.0,7.21852348993,98.0,0.01,122.0,613.14,279.02,9.88935483871,7.47310077519,20.0,100.0,0.04,4.6,100.0,1196.07,711.22,-1.14,3.0,4.0,850.65
237,21.0,-3.48,63.0,1241.82,0.02,9.5511627907,4.6,-3.48,-3.3,3.6,43.0,7.06612903226,87.0,-3.54,144.0,319.8,410.7,15.2285714286,8.29549019608,3.0,100.0,0.5,4.6,100.0,834.45,665.96,-3.42,3.0,3.75,1021.34
238,161.0,-10.0,0.0,921.12,-1.14,6.91326315789,3.6,-1.14,-20.0,0.0,190.0,7.01108695652,148.0,-1.3,0.0,1584.18,1313.52,9.83962732919,7.44769230769,38.0,200.0,-15.6,4.1,400.0,1380.9,0.0,-5.0,0.0,1.2,0.0
239,89.0,-10.9,75.0,620.26,-3.12,4.52132352941,4.2,-2.16,-5.4,2.0,136.0,6.47133333333,122.0,-3.48,196.0,624.68,614.9,7.01887640449,6.16836477987,14.0,50.0,-0.24,2.5,40.0,1381.87,408.13,-3.54,3.0,2.2,1234.19
240,11.0,0.01,108.0,1310.25,-0.18,5.89280487805,1.8,0.1,-1.02,2.5,82.0,5.76675824176,212.0,-1.14,225.0,253.9,483.21,23.0818181818,6.72,36.0,200.0,0.01,2.5,100.0,1248.8,641.45,0.01,1.8,2.4,1337.61
241,2.0,0.0,34.0,642.69,0.01,4.425,0.1,0.01,0.01,4.35,20.0,6.9625,80.0,0.01,91.0,0.2,88.5,0.1,5.90360465116,15.0,26.1,-0.72,3.2,30.0,741.53,151.95,0.0,3.6,3.55,1070.42
242,7.0,0.01,67.0,588.7,-0.78,5.145,5.4,0.01,0.1,1.5,60.0,7.80051724138,86.0,-3.54,114.0,227.7,308.7,32.5285714286,7.6468,1.0,100.0,0.02,1.5,100.0,1219.06,415.1,-0.96,2.2,4.4,683.09
243,25.0,0.0,41.0,391.45,0.0,5.94901234568,1.95,0.0,0.02,1.4,81.0,4.54771812081,123.0,0.01,121.0,351.28,481.87,14.0512,5.18748201439,2.0,100.0,0.0,1.63,100.0,979.45,123.94,0.01,1.9,3.0,517.6
244,33.0,-3.24,55.0,407.61,-3.24,6.83425,0.8,-0.42,0.01,1.4,40.0,5.2353968254,78.0,-3.54,105.0,38.74,273.37,1.17393939394,2.45096,33.0,100.0,0.01,1.5,50.0,574.6,268.32,-1.74,1.06,2.4,393.1
245,0.0,0.01,32.0,1034.4,0.2,0.0,0.0,0.2,-7.44,0.59,0.0,12.48,95.0,1.0,71.0,0.0,0.0,0.0,7.95202247191,0.0,100.0,-3.18,3.0,0.0,14.52,129.57,-2.76,1.1,1.0,331.24
246,19.0,0.0,65.0,1331.86,0.01,7.30641975309,2.4,-3.24,-3.48,1.6,81.0,6.18543209877,171.0,0.0,174.0,70.18,591.82,3.69368421053,5.14240837696,4.0,300.0,-0.9,3.2,100.0,809.46,280.38,0.01,2.4,2.2,1235.2
247,0.0,1.0,36.0,1092.19,0.01,18.7807142857,0.0,0.15,0.02,2.2,14.0,5.85169491525,97.0,0.03,51.0,0.0,262.93,0.0,8.95405405405,14.0,300.0,0.03,3.4,100.0,231.3,96.73,-1.14,4.0,3.0,418.18
248,26.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,581.26,0.0,22.3561538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,14.0,-0.78,96.0,635.29,-0.6,4.62630872483,2.9,-0.54,-5.5,1.83,149.0,3.52982857143,153.0,-0.9,148.0,149.07,689.32,10.6478571429,3.62019480519,63.0,100.0,0.01,1.4,100.0,547.6,424.78,-3.54,1.6,1.5,585.24
252,17.0,-1.02,74.0,604.27,-1.14,3.0,1.5,-1.14,0.01,1.5,4.0,6.23597402597,148.0,-1.14,134.0,149.04,12.0,8.76705882353,6.0796460177,33.0,100.0,-3.54,1.3,4.0,777.47,300.91,-0.78,2.5,2.2,1037.91
253,45.0,-0.72,96.0,1184.43,0.01,6.62818181818,1.8,0.01,0.01,1.9,66.0,5.74971428571,210.0,-3.0,197.0,513.95,437.46,11.4211111111,5.90828282828,41.0,200.0,-2.16,4.0,100.0,976.57,452.83,-1.08,2.4,2.9,1082.06
254,20.0,-0.48,88.0,644.28,-1.02,6.45055555556,2.4,-0.66,-1.14,1.8,54.0,5.40757575758,137.0,-0.54,190.0,165.82,348.33,8.291,5.5767721519,57.0,100.0,-15.66,4.6,70.0,1251.61,304.46,-1.14,2.35,1.8,1329.3
255,14.0,-3.3,67.0,1017.39,-3.54,5.74767676768,3.6,0.0,0.07,1.9,99.0,6.66288461538,147.0,-0.78,142.0,132.38,569.02,9.45571428571,4.85316239316,7.0,100.0,0.01,2.125,150.0,881.3,358.31,-3.54,2.55,2.5,715.86
256,14.0,0.01,38.0,1291.96,-1.02,6.72083333333,3.25,-0.66,-0.6,4.8,72.0,5.9271875,126.0,-0.42,180.0,146.7,483.9,10.4785714286,12.2034782609,10.0,300.0,0.3,3.7,100.0,1685.09,418.3,0.05,4.55,3.6,2175.61
257,8.0,-8.5,82.0,1396.5,-0.24,8.94033057851,4.3,-0.84,0.0,2.55,121.0,15.2097979798,144.0,-0.96,149.0,36.5,1081.78,4.5625,6.61591463415,12.0,100.0,-3.54,2.3,100.0,4236.37,483.76,-0.9,2.6,3.0,1260.43
258,0.0,-0.96,121.0,482.87,-1.02,8.31636363636,0.0,-1.02,-0.84,1.8,33.0,6.94889830508,119.0,-0.9,156.0,0.0,274.44,0.0,8.73510204082,36.0,100.0,-0.96,3.95,100.0,905.52,614.14,-1.14,1.2,1.2,996.56
259,6.0,0.01,26.0,657.91,0.02,7.30070422535,4.6,-3.42,0.03,0.195,71.0,5.65755102041,59.0,-3.12,59.0,173.9,518.35,28.9833333333,6.68298507463,2.0,100.0,0.01,1.3,100.0,571.88,179.75,0.01,2.5,0.03,672.1
262,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,950.71,0.0,16.1137288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,6.0,0.01,35.0,844.85,0.02,3.03314285714,6.4,0.01,0.01,0.07,70.0,6.65099337748,114.0,-4.55,161.0,230.8,212.32,38.4666666667,4.30627737226,7.0,200.0,-2.5,1.5,50.0,1029.27,120.61,0.01,1.0,3.0,655.44
264,64.0,0.06,46.0,934.0,-3.6,6.25273809524,0.8,-2.82,0.03,1.63,84.0,5.36383561644,89.0,-3.54,156.0,281.24,525.23,4.394375,7.28820895522,0.0,200.0,0.03,2.5,200.0,766.46,191.68,0.04,2.5,2.5,1164.11
265,47.0,0.01,64.0,1026.48,0.01,9.75787878788,3.0,-26.1,0.0,1.8,132.0,5.8685046729,127.0,0.0,125.0,368.49,1288.04,7.84021276596,6.19413533835,3.0,100.0,-3.54,3.6,100.0,832.92,340.8,0.0,2.4,1.75,903.63
266,0.0,0.01,3.0,1401.11,4.0,0.0,0.0,-2.22,-1.14,0.8,0.0,7.83348837209,20.0,0.0,16.0,0.0,0.0,0.0,2.97,2.0,200.0,0.01,1.8,0.0,2.04,4.5,0.01,5.0,4.0,112.6
267,6.0,-2.1,8.0,246.5,0.01,7.39051428571,1.05,-0.24,1.0,5.2,175.0,5.47494117647,47.0,0.04,19.0,21.3,1293.34,3.55,6.95782608696,0.0,100.0,0.01,4.6,100.0,972.98,32.0,0.01,0.01,1.8,144.75
280,44.0,0.01,120.0,885.77,0.01,4.68925287356,2.25,0.01,0.01,1.1,174.0,2.54711297071,219.0,0.01,253.0,276.9,815.93,6.29318181818,3.02213438735,0.0,200.0,0.01,0.8,200.0,1337.02,542.73,0.01,1.1,0.7,1145.53
281,10.0,-0.78,102.0,707.6,0.01,8.34541176471,2.55,0.01,0.0,1.6,85.0,7.04275449102,171.0,0.01,209.0,226.4,709.36,22.64,7.21529411765,9.0,100.0,0.01,4.0,100.0,1800.58,550.63,-3.54,2.8,3.55,1164.31
282,150.0,-3.54,61.0,5268.99,0.01,10.560295858,3.0,-0.54,-1.2,5.0,169.0,12.2965,129.0,-3.54,136.0,1218.43,1784.69,8.12286666667,11.5535074627,58.0,200.0,0.01,5.0,200.0,2356.15,643.81,-15.66,4.4,4.0,1789.07
283,52.0,-6.0,12.0,2258.5,0.9,16.1178082192,8.35,-3.54,-10.6,0.405,73.0,18.4015,75.0,-0.42,50.0,810.63,1176.6,15.5890384615,12.6209090909,11.0,200.0,-3.54,5.0,200.0,781.71,99.36,-7.0,3.6,6.5,608.88
284,27.0,0.0,100.0,1045.57,0.0,3.87588235294,3.0,0.01,-11.0,2.45,68.0,5.37670454545,165.0,0.01,208.0,437.59,263.56,16.207037037,8.73628415301,45.0,500.0,0.0,2.55,50.0,1242.25,447.96,-3.54,1.9,2.9,1318.39
285,29.0,-12.0,86.0,1227.79,-1.02,4.63315068493,3.3,-0.66,0.01,2.6,73.0,5.4484375,75.0,-1.14,157.0,298.35,338.22,10.2879310345,7.24731092437,23.0,200.0,0.1,4.6,70.0,807.5,283.71,0.01,3.0,3.0,1305.48
288,46.0,-1.14,113.0,1425.09,-4.9,8.32618181818,6.7,-1.14,-1.14,2.5,110.0,7.82235555556,205.0,-1.14,211.0,795.12,915.88,17.2852173913,6.20833333333,62.0,300.0,-1.14,1.8,200.0,2096.57,733.11,-1.2,3.6,4.0,1775.58
289,2.0,-3.54,84.0,2386.59,0.0,4.33333333333,1.5,-3.54,-4.66,4.0,6.0,13.1115300546,207.0,-0.6,210.0,3.0,26.0,1.5,7.45127118644,0.0,300.0,-3.36,4.16,5.6,3050.38,756.1,-3.54,4.0,6.3,2022.51
