id,换卡_count,POS消费_mean,卡充值_mean,POS消费_sum,POS消费_count,圈存转账_sum,POS消费_max,圈存转账_mean,POS消费_min,卡充值_sum,圈存转账_count,卡补办_sum,卡充值_count,支付领取_min,POS消费_median,卡片销户_min,卡补办_count,支付领取_sum,支付领取_count,圈存转账_min,卡充值_min,更新卡信息_max,卡挂失_count,卡补办_median,换卡_mean,换卡_sum,卡补办_max,换卡_min
164,4.0,4.23533007335,218.666666667,3464.5,818.0,0.0,30.0,0.0,-3.54,3280.0,0.0,153.0,15.0,0.0,3.6,3.0,4.0,0.0,0.0,0.0,50.0,0.0,4.0,19.0,0.0,0.0,100.0,0.0
165,0.0,5.60090909091,500.0,61.61,11.0,0.0,30.0,0.0,0.01,500.0,0.0,0.0,1.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,4.48812612613,169.523809524,7472.73,1665.0,0.0,43.9,0.0,-25.0,7120.0,0.0,51.58,42.0,0.0,3.6,0.4,3.0,0.0,0.0,0.0,30.0,0.0,4.0,16.18,0.0,0.0,20.0,0.0
169,1.0,3.51481762918,189.465,4625.5,1316.0,0.0,35.6,0.0,-6.66,4168.23,0.0,32.51,22.0,0.0,3.1,1.06,2.0,0.0,0.0,0.0,18.23,0.0,3.0,16.255,0.0,0.0,16.45,0.0
170,1.0,2.58830118233,350.0,4159.4,1607.0,0.0,30.0,0.0,-5.0,1400.0,0.0,63.86,4.0,5.0,1.8,48.86,1.0,2305.0,17.0,0.0,100.0,0.0,2.0,63.86,0.0,0.0,63.86,0.0
171,1.0,3.45450784593,92.1428571429,4843.22,1402.0,0.0,35.9,0.0,-5.0,2580.0,0.0,0.0,28.0,5.0,3.0,0.0,0.0,2087.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,5.8330615942,165.0,3219.85,552.0,0.0,30.0,0.0,0.05,3300.0,0.0,20.0,20.0,0.0,3.03,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,20.0,0.0,0.0,20.0,0.0
173,0.0,7.84812030075,185.714285714,1043.8,133.0,0.0,30.0,0.0,-5.0,1300.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,2.72884615385,266.666666667,4895.55,1794.0,4250.0,29.52,193.181818182,-3.54,800.0,22.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,3.5394266055,189.013043478,4629.57,1308.0,0.0,56.4,0.0,-3.54,4347.3,0.0,45.22,23.0,100.0,3.0,1.8,1.0,100.0,1.0,0.0,16.8,0.0,5.0,45.22,0.0,0.0,45.22,0.0
176,0.0,3.73224703419,194.736842105,5348.31,1433.0,0.0,30.0,0.0,-6.5,3700.0,0.0,0.0,19.0,5.0,3.1,0.0,0.0,1805.0,17.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,4.77351452671,342.857142857,5093.34,1067.0,0.0,35.0,0.0,-3.54,4800.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,0.0,5.40825946817,164.871794872,6711.65,1241.0,0.0,23.0,0.0,-9.0,6430.0,0.0,55.0,39.0,0.0,5.7,0.0,3.0,0.0,0.0,0.0,30.0,0.0,6.0,20.0,0.0,0.0,20.0,0.0
179,0.0,4.92826086957,156.0,2380.35,483.0,0.0,27.2,0.0,-10.0,2340.0,0.0,0.0,15.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2.0,3.27637681159,231.875,3843.19,1173.0,0.0,30.0,0.0,-28.4,3710.0,0.0,99.27,16.0,0.0,2.0,2.41,4.0,0.0,0.0,0.0,100.0,0.0,4.0,24.95,0.0,0.0,31.96,0.0
181,0.0,3.7799032481,100.909090909,5469.52,1447.0,0.0,25.6,0.0,0.01,5550.0,0.0,0.0,55.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,3.3250140647,206.52173913,4728.17,1422.0,0.0,30.0,0.0,-1.14,4750.0,0.0,152.51,23.0,0.0,2.6,6.59,2.0,0.0,0.0,0.0,50.0,0.0,3.0,76.255,0.0,0.0,130.92,0.0
185,0.0,3.51161783439,233.333333333,5513.24,1570.0,3900.0,29.9,108.333333333,-20.0,1400.0,36.0,35.9,6.0,0.0,3.0,0.55,2.0,0.0,0.0,100.0,100.0,0.0,3.0,17.95,0.0,0.0,20.35,0.0
186,0.0,2.46489834816,106.578947368,3879.75,1574.0,0.0,98.2,0.0,-1.14,4050.0,0.0,39.22,38.0,0.0,0.9,24.22,1.0,0.0,0.0,0.0,50.0,0.0,1.0,39.22,0.0,0.0,39.22,0.0
187,0.0,2.05255905512,81.8181818182,6777.55,3302.0,0.0,24.0,0.0,-11.8,900.0,0.0,19.5,11.0,5.0,0.7,4.5,1.0,5725.0,63.0,0.0,50.0,0.0,4.0,19.5,0.0,0.0,19.5,0.0
188,0.0,3.84179236043,90.9090909091,3922.47,1021.0,0.0,30.0,0.0,-1.2,4000.0,0.0,46.2,44.0,0.0,3.8,31.2,1.0,0.0,0.0,0.0,50.0,0.0,1.0,46.2,0.0,0.0,46.2,0.0
189,0.0,4.25,800.0,25.5,6.0,0.0,11.0,0.0,0.1,800.0,0.0,0.0,1.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,4.7357112069,250.0,4394.74,928.0,0.0,84.4,0.0,0.03,4250.0,0.0,18.2,17.0,0.0,4.6,3.2,1.0,0.0,0.0,0.0,100.0,0.0,1.0,18.2,0.0,0.0,18.2,0.0
193,0.0,4.31239828694,242.857142857,4027.78,934.0,2400.0,66.0,184.615384615,-4.8,1700.0,13.0,0.0,7.0,0.0,4.1,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,4.7642247191,50.0,4240.16,890.0,4600.0,30.0,143.75,-6.0,50.0,32.0,20.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,50.0,50.0,0.0,1.0,20.0,0.0,0.0,20.0,0.0
195,0.0,5.71358391608,0.0,3268.17,572.0,3100.0,59.2,147.619047619,0.01,0.0,21.0,20.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,20.0,0.0,0.0,20.0,0.0
196,0.0,4.18124201973,192.694594595,7204.28,1723.0,0.0,136.0,0.0,-81.9,7129.7,0.0,0.0,37.0,0.0,3.0,44.7,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
197,1.0,2.19936979786,100.0,3699.34,1682.0,0.0,30.0,0.0,-0.5,3600.0,0.0,0.0,36.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
198,0.0,6.33486547085,122.380952381,2825.35,446.0,0.0,30.0,0.0,-7.6,2570.0,0.0,52.4,21.0,0.0,4.2,2.7,3.0,0.0,0.0,0.0,20.0,0.0,3.0,17.7,0.0,0.0,19.7,0.0
199,0.0,6.41389776358,157.692307692,2007.55,313.0,0.0,30.0,0.0,-18.0,2050.0,0.0,0.0,13.0,10.0,4.0,0.0,0.0,50.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,2.78666666667,81.8181818182,2541.44,912.0,1600.0,30.0,61.5384615385,0.01,900.0,26.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
207,1.0,4.11487421384,0.0,1308.53,318.0,1000.0,30.0,83.3333333333,-3.54,0.0,12.0,207.89,0.0,0.0,3.3,23.79,2.0,0.0,0.0,50.0,0.0,0.0,2.0,103.945,0.0,0.0,138.79,0.0
208,1.0,3.70877145438,101.993095238,4105.61,1107.0,0.0,30.0,0.0,-3.48,4283.71,0.0,0.0,42.0,0.0,3.0,88.71,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,0.0,2.38512195122,83.76,3520.44,1476.0,2925.0,32.9,39.527027027,-8.0,921.36,74.0,0.0,11.0,30.0,1.0,3.68,0.0,30.0,1.0,10.0,18.68,0.0,3.0,0.0,0.0,0.0,0.0,0.0
210,0.0,4.55991758242,0.0,6639.24,1456.0,7150.0,85.2,178.75,-3.54,0.0,40.0,37.51,0.0,0.0,3.18,22.51,1.0,0.0,0.0,50.0,0.0,0.0,1.0,37.51,0.0,0.0,37.51,0.0
211,0.0,3.26567847882,121.851851852,3778.39,1157.0,0.0,26.98,0.0,-3.54,3290.0,0.0,0.0,27.0,50.0,2.5,0.0,0.0,730.0,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,4.56719341564,147.368421053,5549.14,1215.0,0.0,30.0,0.0,-20.66,5600.0,0.0,0.0,38.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,4.80051463169,151.612903226,4757.31,991.0,0.0,30.0,0.0,-18.0,4700.0,0.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,4.56338904899,557.142857143,7917.48,1735.0,0.0,92.3,0.0,-15.0,7800.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,4.05256756757,514.285714286,4498.35,1110.0,0.0,59.3,0.0,-7.1,3600.0,0.0,353.12,7.0,0.0,2.0,338.12,1.0,0.0,0.0,0.0,300.0,0.0,1.0,353.12,0.0,0.0,353.12,0.0
220,0.0,3.09874224978,92.5757575758,3498.48,1129.0,380.0,25.6,95.0,-15.0,3055.0,4.0,19.7,33.0,0.0,2.5,4.7,1.0,0.0,0.0,80.0,10.0,0.0,1.0,19.7,0.0,0.0,19.7,0.0
221,0.0,3.58353658537,74.0,293.85,82.0,0.0,11.0,0.0,0.2,370.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,3.40394736842,500.0,129.35,38.0,0.0,18.0,0.0,0.01,500.0,0.0,0.0,1.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,2.34281931464,76.8947368421,3008.18,1284.0,0.0,23.36,0.0,-0.96,1461.0,0.0,0.0,19.0,0.1,1.8,21.0,0.0,1306.6,19.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
224,0.0,2.97549382716,42.6470588235,1446.09,486.0,0.0,23.8,0.0,-2.99,1450.0,0.0,0.0,34.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,2.97483516484,38.6842105263,1353.55,455.0,0.0,20.0,0.0,-8.0,1470.0,0.0,0.0,38.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,0.0,4.80733113674,200.0,2918.05,607.0,1100.0,60.4,183.333333333,-15.0,800.0,6.0,121.0,4.0,5.0,3.0,106.0,1.0,2055.0,17.0,100.0,200.0,0.0,1.0,121.0,0.0,0.0,121.0,0.0
227,1.0,3.4838248503,178.181818182,4654.39,1336.0,0.0,30.0,0.0,-3.54,1960.0,0.0,120.0,11.0,5.0,3.0,0.0,1.0,2477.0,34.0,0.0,30.0,0.0,3.0,120.0,0.0,0.0,120.0,0.0
230,0.0,2.90325399777,195.96,7806.85,2689.0,0.0,30.0,0.0,-11.0,7250.52,0.0,195.64,37.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,19.76,0.0,6.0,97.82,0.0,0.0,180.42,0.0
231,0.0,3.3093588602,226.785714286,7432.82,2246.0,0.0,30.0,0.0,-22.0,6350.0,0.0,166.33,28.0,100.0,2.5,1.33,1.0,700.0,3.0,0.0,100.0,0.0,1.0,166.33,0.0,0.0,166.33,0.0
232,1.0,3.86088691796,81.0,3482.52,902.0,2600.0,30.0,104.0,-25.0,810.0,25.0,100.0,10.0,0.0,3.5,75.0,1.0,0.0,0.0,50.0,20.0,0.0,2.0,100.0,0.0,0.0,100.0,0.0
233,0.0,4.11060295791,104.545454545,3613.22,879.0,2800.0,30.0,84.8484848485,0.01,1150.0,33.0,100.0,11.0,0.0,4.0,0.0,1.0,0.0,0.0,50.0,50.0,0.0,1.0,100.0,0.0,0.0,100.0,0.0
236,0.0,4.21326623971,0.0,4605.1,1093.0,5150.0,30.0,99.0384615385,-1.14,0.0,52.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,4.2568861024,200.0,4073.84,957.0,4500.0,36.3,100.0,-3.54,200.0,45.0,40.9,1.0,0.0,3.6,25.9,1.0,0.0,0.0,100.0,200.0,0.0,1.0,40.9,0.0,0.0,40.9,0.0
238,0.0,3.4499674691,165.150285714,5302.6,1537.0,0.0,30.0,0.0,-20.0,5780.26,0.0,54.14,35.0,0.0,2.4,39.14,1.0,0.0,0.0,0.0,10.0,0.0,3.0,54.14,0.0,0.0,54.14,0.0
239,0.0,3.75810204082,231.19047619,5524.41,1470.0,0.0,50.0,0.0,-10.9,4855.0,0.0,0.0,21.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,3.3618946797,162.162162162,6192.61,1842.0,0.0,30.4,0.0,-1.14,6000.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1.0,4.56516528926,261.538461538,4419.08,968.0,0.0,30.0,0.0,-0.72,3400.0,0.0,40.0,13.0,0.0,3.2,0.0,2.0,0.0,0.0,0.0,100.0,0.0,1.0,20.0,0.0,0.0,20.0,0.0
242,0.0,3.91664367816,123.214285714,3407.48,870.0,0.0,60.92,0.0,-3.54,3450.0,0.0,0.0,28.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1.0,2.70208955224,156.627222222,3258.72,1206.0,0.0,100.0,0.0,-0.06,2819.29,0.0,15.0,18.0,0.0,1.8,24.29,1.0,0.0,0.0,0.0,30.0,0.0,4.0,15.0,0.0,0.0,15.0,0.0
244,0.0,2.30552706553,60.125,2427.72,1053.0,0.0,29.2,0.0,-3.54,2405.0,0.0,0.0,40.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,3.24312217195,81.8421052632,1433.46,442.0,0.0,24.4,0.0,-7.44,1555.0,0.0,0.0,19.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1.0,3.05342618384,112.307692308,4384.72,1436.0,0.0,30.0,0.0,-3.48,2920.0,0.0,71.23,26.0,5.0,2.2,15.35,2.0,1475.0,16.0,0.0,50.0,0.0,3.0,35.615,0.0,0.0,40.88,0.0
247,0.0,3.81004784689,146.111111111,2388.9,627.0,0.0,25.2,0.0,-1.14,2630.0,0.0,0.0,18.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,3.2504,500.0,81.26,25.0,0.0,15.2,0.0,-0.12,500.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,2.09330625,118.076923077,3349.29,1600.0,0.0,30.0,0.0,-5.5,3070.0,0.0,102.63,26.0,0.0,1.6,87.63,1.0,0.0,0.0,0.0,70.0,0.0,1.0,102.63,0.0,0.0,102.63,0.0
252,0.0,3.04108713693,94.25,3664.51,1205.0,0.0,30.0,0.0,-3.54,3770.0,0.0,0.0,40.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,1.0,3.12409816677,136.956521739,5282.85,1691.0,1700.0,30.0,100.0,-3.54,3150.0,17.0,31.42,23.0,0.0,2.4,16.42,1.0,0.0,0.0,100.0,50.0,0.0,1.0,31.42,0.0,0.0,31.42,0.0
254,0.0,3.09318411552,131.515151515,4284.06,1385.0,0.0,30.0,0.0,-15.66,4340.0,0.0,216.26,33.0,0.0,1.8,1.26,1.0,0.0,0.0,0.0,50.0,0.0,1.0,216.26,0.0,0.0,216.26,0.0
255,0.0,2.90163314562,100.0,3606.73,1243.0,0.0,30.0,0.0,-3.54,3000.0,0.0,200.0,30.0,90.0,2.0,0.0,1.0,540.0,5.0,0.0,100.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0
256,0.0,4.5338750758,277.272727273,7476.36,1649.0,0.0,60.2,0.0,-1.02,3050.0,0.0,418.59,11.0,100.0,3.6,3.59,1.0,4100.0,16.0,0.0,100.0,0.0,1.0,418.59,0.0,0.0,418.59,0.0
257,0.0,3.58459546926,91.6666666667,5538.2,1545.0,9350.0,45.2,99.4680851064,-8.5,550.0,94.0,315.97,6.0,0.0,2.5,43.86,4.0,0.0,0.0,50.0,50.0,0.0,5.0,75.24,0.0,0.0,106.63,0.0
258,0.0,4.02850943396,101.25,4270.22,1060.0,0.0,43.5,0.0,-1.14,4050.0,0.0,17.61,40.0,0.0,1.2,2.61,1.0,0.0,0.0,0.0,50.0,0.0,1.0,17.61,0.0,0.0,17.61,0.0
259,0.0,3.62922131148,89.3333333333,2656.59,732.0,0.0,83.7,0.0,-3.42,2680.0,0.0,0.0,30.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
262,0.0,6.15280701754,300.0,350.71,57.0,0.0,41.7,0.0,0.01,600.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,2.8242961165,115.0,3490.83,1236.0,0.0,27.3,0.0,-8.0,920.0,0.0,0.0,8.0,5.0,1.6,0.0,0.0,2775.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,3.16108818011,105.714285714,3369.72,1066.0,0.0,30.0,0.0,-3.6,3700.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,3.31776641091,84.8490909091,3891.74,1173.0,0.0,30.0,0.0,-26.1,933.34,0.0,57.78,11.0,5.0,2.6,18.34,1.0,3105.0,32.0,0.0,33.34,0.0,3.0,57.78,0.0,0.0,57.78,0.0
266,0.0,3.18418367347,94.1666666667,936.15,294.0,0.0,30.0,0.0,-2.22,1130.0,0.0,0.0,12.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,3.18815875614,90.4761904762,3895.93,1222.0,0.0,30.0,0.0,-2.1,1900.0,0.0,0.0,21.0,5.0,2.5,0.0,0.0,1995.0,23.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,1.79589608102,142.857142857,4078.48,2271.0,3600.0,30.0,128.571428571,0.01,1000.0,28.0,100.84,7.0,20.0,1.0,85.84,1.0,20.0,1.0,50.0,100.0,0.0,1.0,100.84,0.0,0.0,100.84,0.0
281,1.0,3.57393797542,124.468085106,6107.86,1709.0,0.0,30.0,0.0,-3.54,5850.0,0.0,15.0,47.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
282,0.0,6.43602807018,126.153846154,9171.34,1425.0,11718.0,30.0,97.65,-15.66,1640.0,120.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,6.97666139241,78.75,4409.25,632.0,5203.0,34.72,96.3518518519,-10.6,315.0,54.0,18.45,4.0,0.0,4.2,3.45,1.0,0.0,0.0,3.0,15.0,0.0,1.0,18.45,0.0,0.0,18.45,0.0
284,1.0,3.4524591195,202.4,5489.41,1590.0,0.0,30.0,0.0,-24.0,5060.0,0.0,76.61,25.0,0.0,2.15,3.59,3.0,0.0,0.0,0.0,50.0,0.0,3.0,26.92,0.0,0.0,31.1,0.0
285,2.0,3.5299915326,160.0,4168.92,1181.0,0.0,30.0,0.0,-18.7,4160.0,0.0,31.52,26.0,0.0,3.2,16.52,1.0,0.0,0.0,0.0,20.0,0.0,1.0,31.52,0.0,0.0,31.52,0.0
288,0.0,3.69020378457,212.972972973,7605.51,2061.0,0.0,30.0,0.0,-4.9,7880.0,0.0,0.0,37.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,5.74842948718,241.891891892,8967.55,1560.0,150.0,39.4,75.0,-4.66,8950.0,2.0,23.4,37.0,10.0,4.0,8.4,1.0,10.0,1.0,50.0,50.0,0.0,1.0,23.4,0.0,0.0,23.4,0.0
292,1.0,4.34435839028,250.0,5721.52,1317.0,0.0,102.3,0.0,-3.54,4750.0,0.0,18.43,19.0,0.0,2.4,3.43,1.0,0.0,0.0,0.0,100.0,0.0,1.0,18.43,0.0,0.0,18.43,0.0
293,0.0,4.00082512315,77.8048780488,3248.67,812.0,0.0,38.5,0.0,-3.54,3190.0,0.0,0.0,41.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,3.59933818663,150.0,5438.6,1511.0,3450.0,30.0,150.0,-4.6,2250.0,23.0,18.46,15.0,0.0,3.0,3.46,1.0,0.0,0.0,50.0,20.0,0.0,1.0,18.46,0.0,0.0,18.46,0.0
295,0.0,4.02479690522,112.222222222,4161.64,1034.0,2275.0,35.0,113.75,-4.66,2020.0,20.0,0.0,18.0,10.0,3.2,0.0,0.0,10.0,1.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,3.11416054268,116.666666667,5508.95,1769.0,4650.0,30.0,155.0,-1.14,700.0,30.0,46.77,6.0,0.0,1.8,31.77,1.0,0.0,0.0,50.0,100.0,0.0,1.0,46.77,0.0,0.0,46.77,0.0
297,0.0,3.56568613139,100.0,4884.99,1370.0,5100.0,30.0,100.0,-8.4,100.0,51.0,56.3,1.0,100.0,3.0,13.15,2.0,200.0,2.0,50.0,100.0,0.0,2.0,28.15,0.0,0.0,28.15,0.0
300,0.0,5.84900826446,87.7,10615.95,1815.0,7451.0,32.0,107.985507246,-11.1,3771.1,69.0,99.3,43.0,0.0,4.0,5.07,2.0,0.0,0.0,1.0,20.0,0.0,3.0,49.65,0.0,0.0,79.23,0.0
301,0.0,6.81940188172,114.6875,10147.27,1488.0,6721.0,75.0,78.1511627907,-25.6,3670.0,86.0,121.25,32.0,0.0,4.5,86.25,2.0,0.0,0.0,4.0,30.0,0.0,2.0,60.625,0.0,0.0,101.25,0.0
302,0.0,4.64789304124,196.216216216,7213.53,1552.0,0.0,30.0,0.0,-5.6,7260.0,0.0,40.0,37.0,100.0,2.75,0.0,2.0,300.0,3.0,0.0,50.0,300.0,1.0,20.0,0.0,0.0,20.0,0.0
303,1.0,3.45151685393,150.0,4914.96,1424.0,0.0,30.0,0.0,-3.54,900.0,0.0,0.0,6.0,5.0,3.0,0.0,0.0,4163.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,3.30684210526,86.6666666667,1382.26,418.0,0.0,30.0,0.0,-1.14,1300.0,0.0,256.61,15.0,0.0,2.2,169.49,2.0,0.0,0.0,0.0,50.0,0.0,2.0,128.305,0.0,0.0,156.61,0.0
307,0.0,3.5450530504,110.869565217,2672.97,754.0,0.0,24.8,0.0,-8.0,2550.0,0.0,203.3,23.0,0.0,3.0,3.65,3.0,0.0,0.0,0.0,10.0,0.0,3.0,66.2,0.0,0.0,117.2,0.0
314,0.0,3.60519413919,93.4782608696,4921.09,1365.0,0.0,32.5,0.0,-3.54,4300.0,0.0,0.0,46.0,30.0,3.0,0.0,0.0,680.0,8.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2.0,3.37677993528,268.75,4173.7,1236.0,2070.0,26.7,108.947368421,-1.8,2150.0,19.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,4.46971264368,40.0,777.73,174.0,0.0,23.9,0.0,-1.14,760.0,0.0,65.69,19.0,0.0,2.0,0.69,1.0,0.0,0.0,0.0,20.0,0.0,1.0,65.69,0.0,0.0,65.69,0.0
317,0.0,7.84571428571,300.0,109.84,14.0,0.0,60.8,0.0,0.02,300.0,0.0,0.0,1.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,4.50132161956,132.352941176,5892.23,1309.0,3700.0,23.1,100.0,-7.0,2250.0,37.0,0.0,17.0,0.0,4.6,0.0,0.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,4.72659846547,94.4444444444,7392.4,1564.0,7900.0,30.0,138.596491228,-2.5,850.0,57.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,1.0,4.39845122859,361.538461538,5907.12,1343.0,0.0,63.5,0.0,-1.2,4700.0,0.0,0.0,13.0,100.0,3.7,0.0,0.0,1500.0,7.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,5.159375,300.0,165.1,32.0,0.0,26.0,0.0,0.3,300.0,0.0,0.0,1.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,4.57705834684,209.677419355,5648.09,1234.0,0.0,89.7,0.0,-4.4,6500.0,0.0,49.99,31.0,0.0,3.0,34.99,1.0,0.0,0.0,0.0,50.0,0.0,1.0,49.99,0.0,0.0,49.99,0.0
331,0.0,4.44091143594,153.90625,5164.78,1163.0,0.0,45.5,0.0,-28.0,4925.0,0.0,166.32,32.0,0.0,2.9,1.66,3.0,0.0,0.0,0.0,5.0,200.0,6.0,29.35,0.0,0.0,120.31,0.0
332,0.0,4.08096463023,164.375,5076.72,1244.0,0.0,26.55,0.0,-3.48,5260.0,0.0,16.17,32.0,0.0,3.86,1.17,1.0,0.0,0.0,0.0,20.0,0.0,1.0,16.17,0.0,0.0,16.17,0.0
333,0.0,4.28387850467,95.4041666667,3667.0,856.0,0.0,30.0,0.0,-1.02,3434.55,0.0,100.0,36.0,0.0,3.55,19.55,1.0,0.0,0.0,0.0,34.55,0.0,3.0,100.0,0.0,0.0,100.0,0.0
