id,2015-05-21_mean,2014-09-05_mean,2014-09-01_mean,2014-10-27_mean,2015-07-19_median,2013-09-02_sum,2014-12-10_min,2014-09-26_mean,2015-03-11_sum,2015-02-05_min,2015-07-23_count,2014-12-24_count,2013-09-23_sum,2015-06-29_min,2014-09-08_sum,2014-04-03_min,2014-11-21_sum,2015-06-04_mean,2014-08-07_max,2014-09-24_mean,2014-10-07_mean,2014-09-07_sum,2015-05-22_median,2015-01-04_min,2015-05-23_sum,2015-07-20_mean,2015-05-30_mean,2014-09-22_mean,2014-12-26_median,2014-07-01_max,2014-10-17_min
153,4.8825,3.09375,3.668,3.498,3.95,0.0,3.6,4.12,52.1,0.0,6.0,4.0,0.0,0.5,16.4,0.0,27.37,17.6142857143,0.0,4.38,0.0,13.14,3.3,0.05,12.2,2.9375,5.95,5.41428571429,3.6,0.0,4.1
154,0.0,0.0,0.0,0.0,0.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0,128.2,0.0,0.0,0.02,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
155,1.852,3.55,2.00625,3.06666666667,3.8,0.0,0.5,2.53333333333,238.84,0.0,5.0,8.0,0.0,0.4,18.1,0.0,21.0,1.87285714286,0.0,15.45,2.8,120.5,2.9,0.02,0.0,3.23333333333,2.06666666667,3.57142857143,3.0,0.0,0.14
158,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0
159,1.922,11.3945454545,2.45714285714,7.07272727273,2.0,0.0,0.0,3.24428571429,139.17,0.0,0.0,5.0,0.0,3.3,2.13,0.0,1.6,1.80166666667,0.0,3.2075,3.235,11.29,3.015,0.32,4.11,0.0,1.39,3.782,4.27,0.0,0.01
160,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
161,5.7,4.215,2.96,3.2,0.0,0.0,7.0,7.21333333333,11.0,0.0,5.0,6.0,0.0,0.73,7.4,0.0,9.8,3.75,0.0,5.6,0.4,7.6,4.25,3.0,4.4,3.77666666667,8.15,0.9,7.45,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,17.83,0.0,0.0,0.0,0.0,0.0,0.0,19.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,3.68,2.60769230769,17.8076923077,0.0,2.075,0.0,0.0,2.81111111111,16.6,0.0,3.0,4.0,0.0,1.5,0.0,0.0,21.53,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,51.5,0.0,0.0,1.2
164,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,4.9,3.44,4.74285714286,4.04444444444,2.75,0.0,2.5,27.6875,322.4,0.0,7.0,5.0,0.0,0.3,21.5,0.0,25.23,21.4,0.0,4.38833333333,3.46666666667,128.9,5.4,2.8,0.0,0.0,3.61625,6.6,3.0,0.0,0.8
169,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
170,2.146,2.68,1.86555555556,2.8,10.8,0.0,0.01,2.082,17.8,0.0,0.0,9.0,0.0,0.1,18.31,0.0,10.6,3.275,0.0,2.02,3.8,12.19,2.1,0.7,5.2,0.0,0.7,3.6,2.7,0.0,0.2
171,5.02,3.64,3.27666666667,11.351,0.0,0.0,0.01,1.36,13.4,0.0,2.0,5.0,0.0,0.7,39.5,0.0,17.32,4.42,0.0,3.355,2.8575,26.1,4.5,0.04,52.7,16.08,5.75,14.722,1.45,0.0,0.08
172,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,107.466666667,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.8,0.0,0.7
174,42.92,90.22,7.63111111111,4.35,2.45,0.0,0.04,4.0,18.23,0.0,0.0,7.0,0.0,1.0,12.75,0.0,21.55,3.755,0.0,2.475,1.0,13.96,2.9,0.03,18.5,2.4825,3.826,3.19285714286,3.215,0.0,0.05
175,4.31666666667,1.86,2.30285714286,14.22,3.6,0.0,4.4,1.16666666667,220.72,0.0,4.0,7.0,0.0,2.0,15.1,0.0,0.0,3.98571428571,0.0,3.235,1.0,27.0,3.0,0.0,13.7,2.5325,4.26666666667,51.4525,5.0,0.0,1.9
176,12.0,2.86,55.95,4.64,2.15,0.0,0.35,6.3,20.8,0.0,0.0,4.0,0.0,1.15,11.3,0.0,14.4,4.875,0.0,3.4,22.98,15.1,3.0,0.01,18.2,0.0,0.01,8.11,3.0,0.0,0.35
177,70.252,9.43333333333,6.4875,3.38,2.0,0.0,3.0,5.5,23.3,0.0,1.0,3.0,0.0,3.5,0.0,0.0,8.6,11.5,0.0,102.533333333,6.925,12.0,4.6,3.0,7.7,0.0,4.83333333333,3.78545454545,1.6,0.0,5.5
178,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,7.85,6.5,4.8,16.4,0.0,0.0,0.7,4.86666666667,0.0,0.0,0.0,9.0,0.0,27.2,15.23,0.0,244.0,0.0,0.0,0.0,0.0,23.53,6.8,0.0,4.0,0.0,0.0,4.35,0.6,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
181,6.8,3.3,13.208,3.4,3.0,0.0,0.4,3.175,18.1,0.0,7.0,4.0,0.0,2.6,13.3,0.0,15.2,2.66,0.0,19.1816666667,2.45,16.58,5.0,3.0,32.27,5.76,2.94285714286,6.85,1.0,0.0,1.8
184,0.0,0.0,0.0,0.0,0.0,216.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
185,6.13333333333,5.8,2.27142857143,4.686,1.8,0.0,0.7,5.16666666667,114.83,0.0,7.0,3.0,0.0,0.35,1.0,0.0,23.61,5.43333333333,0.0,3.27,69.8,0.0,3.5,0.12,120.73,5.75,5.426,0.0,1.5,0.0,0.8
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0
187,0.824545454545,1.46,1.65222222222,1.60545454545,1.5,0.0,0.02,2.73,29.03,0.03,7.0,9.0,0.0,0.65,11.77,0.0,15.64,1.54428571429,0.0,9.34333333333,0.155,121.1,0.6,0.04,18.63,15.3166666667,12.548,1.60666666667,0.1,0.0,0.01
188,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,389.4,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0
193,7.0,3.4,3.05,5.95,0.0,0.0,3.03,2.91,30.9,0.0,0.0,4.0,0.0,0.6,11.2,0.0,8.1,5.6,0.0,3.6,0.0,11.23,5.6,1.0,2.4,0.0,5.6,6.18,5.6,0.0,1.5
194,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.01,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,10.0,5.33333333333,7.725,4.03333333333,0.0,0.0,0.04,4.54,10.9,0.0,0.0,0.0,0.0,5.8,0.0,0.0,31.33,0.0,0.0,102.5,0.0,0.0,16.2,8.0,3.64,0.0,19.995,4.34857142857,7.75,0.0,0.01
196,4.375,2.23333333333,4.15,5.5,2.0,0.0,0.01,0.0,20.2,0.0,3.0,8.0,0.0,1.8,6.1,0.0,31.94,32.5714285714,0.0,3.97625,2.775,34.55,9.8,4.5,22.1,16.278,5.825,2.23636363636,1.7,0.0,-12.0
197,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0
198,0.0,0.0,0.0,0.0,0.0,28.24,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,6.0,0.0,14.0,0.0,0.0,0.0,3.0,2.4,0.0,0.0,1.0,0.0,0.5,0.0,0.0,5.2,0.0,0.0,4.546,4.0,0.0,0.0,0.0,4.0,0.0,4.0,11.8333333333,0.0,0.0,1.5
206,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
207,0.0,0.0,0.0,21.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
209,1.486,6.491,3.71833333333,2.36666666667,0.0,0.0,0.01,2.16666666667,24.86,0.0,0.0,7.0,0.0,0.2,17.3,0.0,18.67,3.325,0.0,8.06888888889,13.65,7.2,0.6,0.01,11.2,0.0,2.73,1.57875,3.3,0.0,0.01
210,4.81571428571,2.6,2.165,7.7,0.9,0.0,-0.36,24.8714285714,11.5,0.0,3.0,4.0,0.0,0.8,0.98,0.0,19.33,5.83666666667,0.0,4.1,3.13333333333,9.6,0.0,3.0,3.98,7.05,5.675,31.9428571429,2.99,0.0,0.01
211,3.36666666667,1.16,5.65,0.9725,1.95,0.0,3.61,4.75,17.7,0.0,5.0,3.0,0.0,1.15,2.0,0.0,22.4,6.0875,0.0,1.7,0.0,0.0,4.5,0.0,24.0,2.73333333333,6.2,6.6,1.35,0.0,1.5
212,0.0,0.0,0.0,0.0,0.0,258.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
213,20.95,4.53333333333,2.36666666667,2.044,0.0,0.0,0.01,2.875,11.4,0.0,0.0,5.0,0.0,1.5,229.1,0.0,7.45,6.4,0.0,2.17142857143,35.3366666667,21.1,3.8,4.2,17.41,0.0,5.58,2.575,0.03,0.0,2.0
216,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,721.52,0.0,0.0,0.03,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
217,105.6075,6.72,6.76666666667,1.90666666667,6.0,0.0,0.0,2.62769230769,0.0,0.03,5.0,5.0,0.0,0.1,17.0,0.0,0.01,11.0,0.0,4.36375,21.7,3.61,7.0,0.02,0.0,4.26666666667,0.0,3.24555555556,0.09,0.0,9.8
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2.048,5.18333333333,2.024,32.2757142857,0.0,0.0,0.01,15.9485714286,15.17,0.0,0.0,4.0,0.0,2.2,6.85,0.0,10.72,19.545,0.0,3.5425,1.104,1.05,5.5,3.0,5.16,0.0,2.54,3.6275,0.55,0.0,0.01
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,2.62555555556,10.6142857143,7.625,0.0,0.0,0.01,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,50.45,2.0875,4.442,8.764,0.0,0.0,0.1,3.85,7.2,0.0,0.0,4.0,0.0,0.2,20.96,0.0,0.0,3.2775,0.0,1.75,0.8,29.26,0.0,3.5,0.0,0.0,1.1,2.375,4.6,0.0,0.7
227,2.35,2.923,1.02666666667,2.85,0.0,0.0,0.01,2.54,9.2,0.0,0.0,4.0,0.0,0.6,33.3,0.0,5.58,2.975,0.0,2.58375,3.625,311.7,5.0,0.1,6.5,0.0,17.2928571429,3.5025,7.0,0.0,0.06
230,0.0,0.0,0.0,0.0,0.0,25.33,0.0,0.0,0.0,0.0,0.0,0.0,38.28,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
231,3.5425,2.11428571429,2.61333333333,32.67,3.6,0.0,1.8,0.0,31.77,0.0,0.0,6.0,0.0,0.1,4.84,0.0,29.7,5.325,0.0,3.025,2.8375,27.7,4.55,1.0,27.62,0.0,2.8,3.02857142857,2.75,0.0,0.03
232,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,0.0,0.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
233,2.51666666667,3.05,0.0,2.92333333333,3.6,0.0,0.7,3.55,14.31,0.0,0.0,2.0,0.0,4.5,0.0,0.0,11.5,6.3,0.0,1.88,3.0,0.0,27.3,3.0,12.78,3.6,3.5375,28.4925,1.5,0.0,5.0
236,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0
237,4.3,7.83333333333,35.7,4.66666666667,0.0,0.0,1.2,3.4,113.9,0.0,0.0,4.0,0.0,1.0,5.9,0.0,16.7,6.3,0.0,2.86666666667,46.1333333333,20.7,2.7,3.0,4.6,0.0,9.57375,21.435,2.8,0.0,2.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.03,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
239,5.8,1.41214285714,1.94444444444,22.02,5.0,0.0,0.24,9.3,19.24,0.0,3.0,7.0,0.0,0.4,52.24,0.0,15.6,0.14,0.0,0.4,4.6,13.8,4.0,0.6,0.0,3.76666666667,2.29333333333,3.76666666667,2.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,28.22,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
241,0.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
242,3.05,2.04,2.525,4.1,0.8,0.0,1.0,1.0,25.9,0.0,1.0,5.0,0.0,0.6,0.0,0.0,38.6,3.65,0.0,1.0,0.0,0.0,1.6,4.0,9.9,1.15,12.85,1.45806451613,1.4,0.0,0.7
243,35.8,2.7,0.91,2.0875,53.9,0.0,0.5,3.63333333333,10.64,0.0,0.0,3.0,0.0,0.1,7.2,0.0,15.71,2.3,0.0,3.43333333333,2.675,11.66,2.75,0.0,10.43,0.0,5.35,0.733333333333,2.5,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,111.59,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0
245,0.0,5.6,16.7457142857,28.15,0.0,0.0,0.08,3.70666666667,0.0,0.0,0.0,2.0,0.0,0.0,5.06,0.0,4.0,0.0,0.0,26.522,5.064,24.81,0.0,0.0,0.0,0.0,0.0,3.902,0.01,0.0,0.2
246,1.1,7.66666666667,13.5,20.875,0.0,0.0,0.5,76.625,107.57,0.0,0.0,5.0,0.0,3.0,21.1,0.0,19.3,0.0,0.0,3.5,0.933333333333,25.43,2.95,0.1,21.1,0.0,8.0,2.825,2.4,0.0,0.02
247,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,74.23,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
252,0.0,0.0,0.0,0.0,0.0,102.01,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
253,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,228.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
254,0.0,0.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
255,3.15,4.175,2.49166666667,2.28333333333,8.0,0.0,0.17,2.1925,10.12,0.0,0.0,6.0,0.0,1.0,114.8,0.0,107.95,2.76,0.0,6.814,2.08285714286,8.66,2.4,0.15,8.97,2.0,0.17,1.97666666667,0.0,0.0,0.01
256,4.63333333333,2.12857142857,5.3,8.85,0.0,0.0,0.0,7.43333333333,19.1,0.0,0.0,6.0,0.0,0.6,0.9,0.0,24.0,3.36555555556,0.0,3.525,2.825,21.5,4.6,3.3,18.0,0.0,10.416,27.4444444444,5.45,0.0,4.6
257,17.5542857143,1.5625,3.25583333333,2.9525,0.5,0.0,0.2,1.8,26.34,0.0,0.0,5.0,0.0,0.7,111.5,0.0,13.82,1.65888888889,0.0,13.8733333333,0.0,4.52,0.0,0.01,0.05,1.015,0.3,2.005,0.0,0.0,0.01
258,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,121.5,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
259,1.24,1.01,5.35,7.73333333333,2.4,0.0,0.02,2.81,85.42,0.0,5.0,3.0,0.0,3.3,0.6,0.0,8.14,4.9,0.0,6.15333333333,0.0,0.04,0.03,0.26,0.06,2.56666666667,22.044,1.6,0.16,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,14.8,3.626,3.05,3.48,0.0,0.0,0.02,0.21,26.0,0.0,0.0,4.0,0.0,0.5,14.31,0.0,11.52,3.306,0.0,20.4333333333,2.15,4.71,2.75,0.02,0.6,0.0,0.0,1.89125,0.5,0.0,-2.5
264,4.1,2.18,21.2,1.0575,0.4,0.0,0.2,3.72222222222,1.4,0.0,1.0,4.0,0.0,0.0,0.7,0.0,14.48,0.0,0.0,1.24333333333,0.0,210.8,2.15,1.63,14.3,1.065,4.21,5.8,2.5,0.0,2.0
265,1.42857142857,3.23333333333,3.91,2.66,3.2,0.0,0.21,3.1,17.21,0.0,3.0,6.0,0.0,0.7,0.4,0.0,5.6,3.925,0.0,19.2266666667,0.4,6.3,0.8,0.02,15.7,29.82,0.0,3.5,5.15,0.0,1.8
266,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,3.825,0.0,0.0,10.8,2.35,0.0,0.0,4.4,44.99,0.0,5.0,0.0,0.0,0.9,0.0,0.0,9.02,4.1,0.0,52.55,4.55,0.0,2.15,2.5,16.42,5.05555555556,15.955,5.1,0.0,0.0,5.6
280,11.222,1.775,30.1028571429,1.67333333333,0.0,0.0,0.08,4.6,11.57,0.0,6.0,5.0,0.0,0.5,29.32,0.0,1.68,2.07090909091,0.0,0.89375,2.21333333333,3.78,0.1,0.07,17.6,4.59,8.535,0.822222222222,1.2,0.0,0.08
281,26.4,0.0,3.282,1.73333333333,0.0,0.0,3.0,9.05,114.04,0.0,0.0,17.0,0.0,3.0,28.03,0.0,14.5,2.7,0.0,3.5,6.6275,32.9,1.0,0.1,2.0,0.0,5.21111111111,3.0,5.0,0.0,1.0
282,0.0,0.0,0.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,71.2,0.0,0.0,2.4,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
283,16.825,0.0,44.3,6.75,3.0,0.0,3.0,5.775,127.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.2,0.0,23.5,5.0,0.0,8.7,0.8,7.8,0.0,0.0,9.55,10.3,0.0,5.0
284,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,66.47,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
285,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,15.93,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
288,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,28.86,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
289,11.375,4.44,36.1333333333,6.82857142857,0.0,0.0,1.0,7.13333333333,31.46,0.0,0.0,7.0,0.0,4.5,20.98,0.0,29.9,66.74,0.0,5.8875,42.0,26.6,9.45,3.1,27.7,0.0,9.9,41.6625,4.05,0.0,-0.84
292,2.22666666667,5.73,7.42,3.17666666667,3.6,0.0,0.08,2.34,15.0,0.0,0.0,8.0,0.0,0.0,30.73,0.0,12.88,1.6925,0.0,5.816,0.7,51.41,1.05,0.08,31.07,0.0,24.7014285714,178.2,2.25,0.0,0.08
293,3.15,3.07666666667,4.42,17.025,1.1,0.0,0.0,0.0,22.9,0.0,3.0,0.0,0.0,0.4,0.12,0.0,7.6,3.83333333333,0.0,2.39,0.0,22.9,0.0,0.0,0.0,0.0,15.4,4.65,7.2,0.0,-3.48
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,0.0,0.0,0.01,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0
295,4.63333333333,7.1,5.175,3.38571428571,4.1,0.0,1.0,0.0,15.2,0.0,6.0,5.0,0.0,1.5,0.0,0.0,12.6,26.9,0.0,0.0,5.94,26.8,1.9,0.4,12.9,3.725,5.33333333333,0.0,2.375,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,217.05,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
297,8.0,3.80285714286,3.465,2.5025,0.0,0.0,2.0,2.62,3.35,0.0,0.0,5.0,0.0,0.8,0.0,0.0,108.3,3.53333333333,0.0,3.0875,3.46,0.0,3.0,-1.32,16.6,0.0,3.73333333333,3.8,3.0,0.0,0.35
300,0.0,0.0,0.0,0.0,0.0,113.83,0.0,0.0,0.0,0.0,0.0,0.0,31.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
