id,DayofMonth2_sum,DayofMonth9_sum,DayofMonth16_min,DayofMonth19_median,DayofMonth9_min,DayofMonth18_max,DayofMonth8_sum,DayofMonth17_mean,DayofMonth2_median,DayofMonth1_min,DayofMonth14_min,DayofMonth4_sum
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,294.8,328.45,0.5,4.8,0.35,50.0,214.35,9.96875,2.0,-5.9,0.1,179.95
383,127.58,465.58,0.01,1.45,0.01,100.0,140.76,2.305,1.0,-3.54,0.01,141.36
392,507.16,325.47,-4.6,1.8,0.01,100.0,297.79,7.39419354839,2.8,0.0,0.01,444.12
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,473.32,445.2,0.2,2.4,0.7,100.0,466.2,10.528125,4.75,0.1,0.1,373.43
399,522.25,724.74,0.01,3.0,0.01,150.0,326.72,7.64114754098,4.1,0.1,0.01,472.25
400,36.7,26.1,3.0,0.0,2.5,2.9,181.2,5.0,10.6,1.8,2.0,84.13
401,2.0,187.3,1.0,6.5,1.0,0.0,4.5,8.15,2.0,2.5,1.1,18.0
402,123.11,139.16,-2.76,1.8,0.01,6.9,101.94,8.30236363636,2.2,0.01,-1.38,106.26
403,125.7,211.12,0.01,5.1,0.02,21.6,215.93,6.4995,3.5,-1.2,0.01,2037.7
406,140.3,74.6,0.5,3.5,0.4,10.4,54.3,4.93125,5.0,0.3,0.3,70.3
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,249.23,168.04,0.03,2.05,0.01,100.0,206.6,5.92379310345,3.1,0.01,0.03,175.52
409,430.55,489.62,0.01,2.275,0.01,6.0,312.78,2.77862745098,2.6,-1.05,0.01,188.41
410,273.93,538.15,0.01,2.75,0.01,10.3,170.92,4.59054054054,3.6,0.01,0.01,178.95
411,329.48,409.74,-3.54,3.0,-1.56,17.5,566.04,8.63802816901,3.6,-0.12,-3.54,817.47
412,257.44,79.56,0.1,1.7,0.01,100.0,151.22,4.9675,1.4,0.01,-3.54,93.38
413,89.18,296.99,0.01,1.9,0.01,100.0,308.51,5.16853658537,1.95,0.01,-1.08,244.74
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,63.32,170.13,0.2,3.0,0.03,28.3,153.92,9.8996875,2.0,0.01,0.01,217.71
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,501.45,254.26,-1.02,1.5,-1.02,11.0,744.63,11.9400961538,1.2,-1.02,-1.02,752.43
427,289.9,724.24,-1.8,1.6,0.01,400.0,729.34,2.80923076923,1.8,-1.68,-3.3,524.71
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,170.93,590.45,0.01,4.0,0.01,200.0,289.57,6.35175,3.915,0.09,0.01,176.96
430,885.53,264.85,0.01,1.2,0.01,18.6,111.24,13.3884615385,1.2,-0.96,-1.08,119.84
431,252.8,311.61,0.01,2.9,0.01,300.0,237.85,5.90757575758,3.1,0.01,0.01,122.56
434,94.36,239.48,0.01,4.0,0.01,30.0,179.95,4.996,2.0,0.0,0.01,143.74
435,428.11,549.27,0.1,3.5,0.01,200.0,540.4,8.3847826087,2.0,0.01,0.1,420.21
436,210.72,173.62,-6.9,3.4,0.01,24.6,135.72,5.1778125,3.1,0.01,0.01,181.29
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,751.2,173.18,-1.02,1.5,-1.0,15.1,108.59,11.8819444444,3.0,-0.66,-0.78,128.99
439,131.47,84.82,0.01,1.95,0.01,12.8,295.36,5.0112,2.1,0.01,0.01,225.53
440,91.09,194.26,0.01,1.215,-0.84,20.1,94.41,3.31236111111,1.2,0.01,0.01,1478.03
441,157.67,254.53,-0.24,3.5,0.01,200.0,325.45,3.64595238095,2.25,0.01,-3.54,591.61
448,548.53,316.67,0.01,2.75,-0.66,100.0,533.42,4.34329113924,2.3,-0.66,-0.84,273.91
449,602.79,405.82,0.01,2.25,0.01,100.0,287.11,9.13881355932,3.0,-0.96,-1.44,451.88
450,357.36,925.8,-0.9,1.75,-1.02,100.0,141.87,10.3263636364,1.5,-1.14,-1.14,385.89
451,641.15,140.84,-3.36,1.5,0.01,200.0,191.41,5.10378378378,1.26,0.01,-0.36,316.31
456,4.88,86.61,0.01,1.0,0.01,30.0,82.33,3.89454545455,0.85,0.01,0.08,28.56
457,164.81,283.43,0.01,3.6,-0.9,31.5,811.8,12.6589130435,4.3,-0.3,0.01,533.08
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,514.93,178.55,0.01,2.9,0.01,300.0,205.84,22.4808823529,2.4,0.8,-3.54,536.08
464,87.63,325.83,0.5,3.3,0.07,200.0,277.23,6.294,2.2,0.01,0.01,644.15
465,114.86,118.42,0.01,3.0,0.01,30.0,104.43,10.2505263158,2.65,0.01,0.01,173.1
470,525.44,150.55,0.01,3.76,0.01,11.9,969.8,2.95341463415,3.45,-0.24,0.01,353.62
471,190.86,871.7,-1.8,3.1,0.01,200.0,359.51,3.31170212766,3.2,0.01,-3.3,491.85
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,104.68,158.61,0.01,3.1,0.01,600.0,447.29,3.2088372093,2.85,0.01,-5.9,913.28
476,105.53,581.35,0.01,2.35,0.01,200.0,858.09,7.34078431373,1.8,-0.48,0.01,150.44
477,478.27,596.54,-3.3,2.3,0.01,200.0,151.55,3.44068181818,3.0,0.01,0.01,454.02
480,127.51,413.05,-1.08,4.0,0.0,10.0,334.28,5.94488888889,3.1,0.01,0.01,429.76
481,242.72,836.04,0.01,3.8,0.01,200.0,365.91,5.66468085106,4.1,-0.12,0.01,247.66
482,220.73,367.54,0.01,3.05,-1.08,100.0,345.32,5.85611111111,2.9,0.01,0.01,128.15
483,140.79,480.97,0.01,3.0,0.01,10.0,159.58,12.1479487179,2.15,0.01,-3.54,168.33
490,33.15,48.7,0.01,4.2,0.01,19.9,25.34,18.3759090909,2.55,-3.06,0.06,49.1
491,662.39,845.36,0.01,4.4,0.0,100.0,260.45,7.09928571429,3.96,0.0,0.0,286.19
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,168.56,186.14,-3.54,3.0,-0.9,15.1,168.51,4.47166666667,2.6,-3.9,0.01,203.64
494,647.15,99.91,0.3,5.1,0.6,20.0,98.6,5.70625,5.675,0.3,0.6,62.1
495,498.13,304.34,0.01,1.5,0.01,500.0,324.82,4.64666666667,1.06,0.0,0.0,371.24
496,605.79,250.0,0.9,4.8,0.5,22.9,491.17,9.39523809524,4.15,0.7,0.8,173.7
497,378.11,780.86,0.01,3.5,0.0,14.0,407.03,9.65948717949,3.5,-0.78,-4.5,233.79
504,287.65,391.71,0.3,5.165,0.6,50.0,282.42,6.29695652174,5.55,1.0,0.03,659.61
505,396.38,682.34,0.6,7.1,0.1,100.0,963.74,16.2991304348,6.6,0.1,0.0,612.57
506,228.05,980.23,0.0,2.35,0.01,100.0,411.52,7.13897058824,3.0,-2.7,0.01,699.53
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,528.32,551.63,-1.14,2.0,0.01,30.0,553.06,4.0156097561,1.5,0.01,-7.0,800.69
509,979.56,175.55,0.01,3.0,0.15,20.0,496.4,4.83479166667,3.0,0.01,-1.14,165.4
510,439.6,800.05,-1.2,2.05,0.01,200.0,122.92,21.8,5.8,0.0,-0.84,347.6
511,901.41,204.49,0.1,4.1,0.01,300.0,139.29,6.0825,3.6,0.3,0.01,654.21
514,455.65,101.77,0.01,1.7,0.05,10.0,104.74,17.98,1.4,0.01,0.03,213.84
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,142.48,594.87,0.01,4.0,0.01,100.0,196.59,7.05666666667,3.15,0.01,0.01,275.47
517,357.48,442.41,0.01,2.5,0.01,19.1,125.09,9.70157894737,2.2,0.01,-0.18,162.38
518,128.92,126.29,0.01,1.8,0.01,25.9,443.93,3.27147540984,1.6,0.01,0.0,160.51
519,131.81,249.04,0.01,2.5,-1.14,200.0,253.28,6.52591836735,2.1,-1.14,0.01,727.03
520,877.75,321.12,0.01,4.0,-0.9,28.8,489.14,6.96647058824,1.05,0.01,0.01,713.24
521,314.17,217.8,0.01,1.4,0.01,200.0,819.31,8.33933333333,1.4,0.01,0.01,171.9
522,327.21,518.0,0.01,3.0,0.01,9.0,355.49,3.43552631579,4.6,-0.66,0.1,110.76
523,309.6,89.74,0.35,4.75,0.01,200.0,139.13,3.45083333333,3.1,0.01,0.0,300.03
524,949.2,403.14,0.2,4.0,1.0,14.0,483.82,6.9165,5.6,0.1,0.6,103.2
525,4778.35,632.4,0.1,4.8,0.1,17.4,679.97,23.08,10.0,-3.54,0.6,259.46
528,165.36,504.82,-0.78,1.2,-0.6,200.0,1025.18,7.00697674419,2.8,0.04,-0.3,191.62
529,672.55,458.65,0.01,4.7,-3.54,200.0,470.42,9.76911111111,5.7,-3.48,0.01,452.41
530,455.74,161.86,0.2,4.18,0.2,150.0,481.09,3.59310344828,3.8,-0.9,0.2,387.73
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,379.46,462.4,-0.36,3.4,0.01,200.0,567.73,4.12411764706,5.6,0.06,0.1,531.5
533,492.79,286.24,0.01,3.2,0.01,22.0,829.3,5.52342857143,4.3,0.01,0.01,482.49
534,555.26,472.35,0.01,3.1,0.01,200.0,705.96,5.68283783784,1.8,-1.08,-1.14,488.75
535,373.17,266.79,-3.48,2.8,0.01,100.0,150.97,5.68380952381,4.1,0.01,-3.18,518.57
536,581.49,566.32,0.1,4.3,0.0,200.0,197.61,5.0976744186,4.5,0.1,0.1,149.25
537,696.93,364.62,-3.48,4.0,-3.3,200.0,443.63,9.11431818182,4.45,0.7,0.01,209.21
538,288.04,391.33,0.05,1.8,0.03,100.0,1053.53,7.00971428571,4.0,-13.0,0.1,287.94
539,237.46,185.44,-1.08,1.6,-1.08,100.0,332.26,7.59516129032,0.5,-7.03,0.0,521.81
540,544.7,682.76,0.2,5.0,0.06,200.0,426.4,12.53,3.6,0.15,0.6,467.1
542,138.23,390.2,0.07,3.9,0.04,12.5,162.0,7.58306122449,3.5,0.01,0.06,799.45
543,688.3,871.15,-5.6,4.4,-1.2,200.0,283.55,5.54346938776,3.0,0.01,-0.6,163.28
546,932.37,384.41,0.01,3.0,0.01,100.0,215.44,7.9702173913,3.5,0.01,0.01,431.47
547,55.72,167.0,0.4,2.9,0.1,24.0,201.9,4.94444444444,3.0,0.6,0.2,41.4
548,143.31,613.21,0.1,4.2,0.09,10.0,419.65,4.55625,4.0,-0.24,0.01,360.56
549,214.59,88.06,0.01,5.2,0.05,7.0,103.1,3.77289473684,3.0,0.08,-0.96,165.54
552,106.13,507.21,-0.9,2.0,0.01,17.2,605.8,4.64127272727,1.5,-1.14,0.0,420.95
553,797.35,397.95,0.01,2.0,-0.72,30.0,184.65,8.25558139535,3.39,-1.02,-0.48,394.5
554,121.01,220.28,0.03,0.3,0.01,300.0,503.01,5.69019607843,1.9,0.01,0.01,109.2
555,90.51,193.35,0.01,2.1,0.01,200.0,117.09,3.33857142857,2.65,0.01,0.01,92.95
556,112.24,537.5,0.5,4.5,0.01,100.0,393.41,3.76111111111,3.5,0.5,0.01,217.65
557,733.04,507.42,0.19,3.0,0.01,100.0,157.02,14.5984615385,4.5,0.0,0.0,617.13
560,136.7,461.72,0.01,3.0,0.0,100.0,378.46,3.692,3.5,0.02,0.01,227.46
561,413.44,329.13,-3.54,5.3,-6.3,30.0,518.3,17.921875,4.0,0.01,0.01,777.73
564,306.29,195.98,0.01,2.15,-3.48,6.1,726.55,8.225,2.5,0.01,-3.54,327.46
565,184.43,320.43,0.01,3.0,0.01,200.0,139.18,2.17523809524,3.0,0.01,0.01,781.61
566,264.63,268.08,-2.94,1.8,0.01,200.0,631.95,4.0075,0.8,0.01,0.01,110.98
567,325.23,454.52,0.0,2.0,0.01,100.0,565.58,4.43181818182,2.65,0.01,0.01,274.62
568,370.56,226.38,0.01,2.0,0.04,200.0,250.37,4.63111111111,3.0,-1.6,0.01,186.36
569,256.84,149.23,0.01,2.03,-0.36,200.0,707.42,3.95315789474,3.0,0.01,0.01,144.14
572,556.16,125.5,0.0,3.0,-8.77,200.0,169.06,3.97121212121,4.0,0.1,0.01,215.4
573,332.68,113.49,-0.36,4.6,0.01,100.0,220.42,3.49310344828,3.55,0.01,0.1,196.8
576,52.4,105.82,0.02,4.0,0.02,6.6,70.97,4.66066666667,3.1,0.06,1.0,100.41
577,522.51,420.07,0.01,3.0,0.01,150.0,148.13,6.18833333333,4.7,0.01,0.01,124.53
580,147.8,198.61,0.0,3.25,-1.14,200.0,365.84,9.12775510204,3.2,-1.14,-1.14,349.43
581,246.9,202.69,0.01,4.3,0.1,200.0,212.75,8.17096774194,3.6,0.01,-3.24,75.54
584,489.0,196.09,1.5,1.9,0.01,18.3,372.91,7.32307692308,2.0,1.5,0.2,93.7
585,113.6,276.2,0.8,2.0,1.0,100.0,203.5,3.87375,2.1,-2.82,0.1,222.3
590,93.1,101.37,0.01,3.8,0.02,7.2,128.1,11.3736111111,3.6,0.75,0.05,106.55
591,300.5,118.13,0.7,4.3,0.01,6.75,426.74,3.90428571429,2.8,-0.66,-1.08,312.6
596,570.8,545.6,-0.72,7.0,0.7,100.0,415.59,10.4827586207,4.0,0.8,0.3,199.5
597,445.0,551.91,-3.48,3.85,0.01,100.0,154.38,16.0327027027,2.6,0.1,0.1,391.7
600,400.45,104.59,-0.78,2.8,0.01,14.9,94.04,2.62366666667,2.0,0.01,0.01,406.24
601,129.61,187.0,0.03,4.1,0.1,100.0,240.86,4.2908,4.5,0.07,0.0,133.98
602,322.28,1269.75,-0.24,3.0,-0.12,200.0,1208.43,3.48638297872,1.23,-1.2,0.01,291.35
603,119.52,851.56,-3.3,2.93,0.01,30.0,508.55,6.58888888889,1.0,-3.0,-1.32,297.13
606,100.03,157.28,-0.66,4.1,-0.84,10.0,374.2,4.234,2.9,0.8,-1.14,129.08
607,430.68,129.1,0.01,1.8,-5.9,34.2,218.11,7.85925,2.115,0.01,0.01,151.29
612,178.29,152.05,-1.08,1.6,-1.08,22.8,276.55,5.22851851852,3.9,-1.14,-1.14,306.25
613,318.24,226.1,0.1,4.3,0.1,9.9,292.94,9.9928,4.8,0.4,-0.36,350.67
616,400.85,383.88,-0.9,2.9,-0.96,7.1,457.55,4.94132075472,2.0,-1.2,-1.08,147.31
617,317.82,212.78,0.01,3.2,-2.1,100.0,170.41,5.21105263158,3.9,3.0,0.01,155.0
622,378.79,440.0,0.01,3.0,-0.48,200.0,464.73,9.51960784314,3.775,-0.6,-0.66,316.25
623,297.23,394.07,0.01,2.0,0.01,500.0,297.41,2.75253164557,2.0,0.01,0.01,557.73
624,549.09,755.92,0.01,1.6,-1.62,200.0,203.66,3.67166666667,2.0,-2.94,-2.5,225.25
625,119.02,287.97,0.01,2.2,0.01,8.0,94.3,2.29533333333,3.0,0.01,0.01,49.36
626,265.25,164.53,-0.9,0.33,-0.12,50.0,567.18,3.71175,1.1,-2.94,0.01,283.86
627,61.02,186.87,0.01,0.55,-0.72,50.0,260.15,3.88688888889,0.4,0.01,-0.24,127.35
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,357.5,360.79,-0.06,1.5,0.01,100.0,119.7,5.61625,2.65,0.01,0.01,273.07
632,374.16,337.86,0.01,4.1,0.01,205.0,478.89,3.35069767442,3.8,0.2,-7.5,136.31
633,577.46,502.42,1.0,4.6,0.01,200.0,198.85,17.3938636364,4.0,0.01,0.1,482.02
634,163.93,230.96,0.01,1.0,0.01,200.0,44.1,12.3322727273,5.0,0.02,0.01,103.89
635,525.51,102.17,0.01,1.05,0.01,200.0,33.78,3.21153846154,2.5,0.01,0.01,296.3
636,365.45,107.03,0.0,2.775,0.01,200.0,556.75,8.75815384615,2.35,-0.42,0.01,550.81
637,66.04,295.45,0.01,2.0,0.01,100.0,125.09,3.11611111111,1.2,0.01,-3.54,128.91
639,161.01,491.67,-3.48,2.9,0.01,100.0,179.03,5.84878787879,2.4,0.01,0.01,380.57
644,195.93,1185.18,-5.0,3.55,0.01,30.0,511.05,13.5855932203,2.2,0.01,0.01,548.05
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,648.7,176.44,-1.14,3.0,-1.2,12.4,367.08,3.51666666667,1.5,-1.02,0.01,475.2
649,442.22,277.6,-1.11,1.0,0.01,200.0,438.08,5.50894736842,3.0,0.01,-6.66,161.09
650,710.99,314.47,0.01,2.0,0.01,100.0,337.39,5.23318181818,3.0,0.01,0.01,170.59
651,2568.96,133.95,0.01,2.0,0.01,100.0,250.01,6.08716981132,5.0,0.01,0.1,471.94
652,345.68,416.94,0.01,2.88,-1.02,100.0,482.12,5.79137254902,4.0,0.01,-0.84,326.56
653,391.19,216.7,0.02,2.7,0.1,11.0,512.32,3.513,2.6,0.01,0.01,128.91
656,283.21,436.96,0.02,1.25,0.01,100.0,553.4,3.77333333333,1.0,0.01,0.01,310.07
657,128.09,426.81,-0.9,0.8,0.01,100.0,351.96,3.21568965517,1.2,0.01,0.01,263.61
658,132.48,227.9,0.01,2.0,-1.2,100.0,353.45,2.60833333333,1.8,0.01,0.01,664.6
659,422.47,249.41,0.01,2.0,0.01,100.0,352.22,3.70066666667,2.9,0.01,-3.54,250.57
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,223.91,375.61,-1.02,3.6,0.01,13.0,470.47,9.58220338983,3.0,-1.14,0.01,339.04
663,125.4,22.4,0.7,5.1,1.0,50.0,30.1,15.491,7.6,0.8,3.9,28.8
666,516.57,182.35,-0.06,3.6,0.0,11.0,421.66,15.8796153846,3.6,0.8,0.5,272.9
667,300.1,574.64,0.01,3.0,0.01,100.0,895.83,4.8893877551,4.385,0.01,0.01,164.95
670,221.19,191.34,0.04,3.0,-1.14,20.6,375.4,5.17602739726,3.0,0.04,0.0,269.2
671,318.92,262.49,-0.66,3.25,-2.0,100.0,381.92,3.00350877193,2.5,0.01,-3.54,329.43
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,421.93,325.36,0.01,3.1,0.01,250.0,157.64,2.56972972973,3.0,0.01,-0.54,420.55
674,488.76,492.24,-0.18,2.9,0.1,200.0,504.15,11.5710909091,3.0,-0.12,-1.2,505.96
675,615.23,656.7,-0.12,3.0,0.2,13.0,302.93,12.7072727273,3.0,0.2,0.8,798.21
676,138.34,180.81,0.01,4.7,-3.54,8.0,659.42,8.30934782609,2.8,0.01,0.01,375.61
677,40.1,126.25,1.0,4.23,0.01,200.0,52.75,6.34285714286,2.65,0.01,0.01,109.97
680,329.58,566.82,-3.36,1.0,0.01,200.0,677.62,2.429,1.8,-3.12,-3.12,364.13
681,340.82,344.57,-2.04,2.05,-3.42,9.2,306.7,7.90648148148,1.8,0.01,-1.68,135.88
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,177.48,449.32,-1.8,4.3,-3.48,200.0,391.37,7.35918367347,3.415,-0.5,0.2,174.95
690,909.38,668.51,0.01,2.2,-1.14,15.0,592.19,2.88777777778,1.8,-1.14,-1.14,278.08
691,360.86,956.86,-3.54,1.8,0.01,15.0,526.42,4.27,3.0,0.01,-3.54,388.5
694,469.97,648.0,-1.02,1.875,-0.96,100.0,706.58,1.96369565217,1.65,0.01,0.01,174.3
695,255.95,834.95,0.01,2.1,-3.48,10.0,609.01,7.46456521739,1.8,0.01,0.01,226.58
696,326.75,179.25,-1.2,1.2,-1.08,11.6,488.51,1.74362745098,1.0,-1.14,0.01,197.32
697,271.21,249.55,0.01,1.0,0.01,150.0,101.47,6.238,1.2,0.01,0.01,312.22
698,707.8,366.61,-2.55,4.3,0.01,100.0,327.33,13.5218181818,7.75,0.0,0.8,190.8
699,180.62,160.98,0.01,5.3,0.01,200.0,696.09,5.4652,3.4,0.01,0.01,146.6
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,293.22,414.33,0.1,2.565,0.1,100.0,150.79,3.65555555556,2.7,0.1,0.1,407.55
703,549.31,668.59,0.01,3.0,0.01,8.6,256.81,6.69571428571,3.0,0.01,0.01,240.62
704,0.7,45.8,0.2,0.5,1.0,30.0,255.1,4.63333333333,0.7,0.6,1.2,262.93
705,104.7,244.13,0.8,3.0,0.0,40.0,56.08,3.956,2.8,0.08,0.0,86.19
706,116.17,348.67,-1.2,1.8,-1.14,200.0,439.78,2.0220754717,1.7,-0.36,-4.5,152.19
707,158.61,440.27,0.01,1.8,0.01,50.0,177.01,8.91540983607,1.8,0.01,0.01,626.74
708,338.64,475.83,-1.14,2.9,0.01,30.0,317.37,4.42508196721,2.4,-1.14,0.01,330.19
709,185.74,689.94,-3.54,3.1,-3.54,50.0,545.73,6.15327868852,2.4,-3.54,-3.54,432.21
712,193.18,514.24,-1.02,1.2,-1.2,150.0,276.62,6.61010989011,1.6,-1.14,-1.2,585.26
713,394.03,504.69,0.01,1.4,0.01,100.0,359.75,6.82227272727,1.2,-3.24,-3.54,441.18
714,530.25,282.2,-1.02,3.2,0.5,200.0,52.78,4.19939393939,4.4,-0.24,-1.02,113.52
715,109.35,77.99,0.7,4.5,0.0,200.0,128.22,4.9975,4.18,0.6,0.01,377.51
716,124.44,113.78,-3.48,1.1,-3.42,50.0,444.95,5.12126984127,1.4,-3.48,-2.88,399.72
717,50.77,18.94,0.01,0.5,0.04,100.0,30.31,2.89076923077,0.07,0.05,0.05,54.55
718,387.54,619.38,-0.9,3.0,0.01,200.0,584.35,6.35921568627,2.5,0.01,-0.6,223.09
719,319.94,618.88,0.01,1.0,0.01,100.0,637.31,9.35032258065,3.0,0.01,-3.54,379.99
720,302.2,294.41,0.02,2.8,0.0,100.0,224.55,6.05438596491,3.0,0.01,-2.16,451.13
721,441.31,620.27,0.01,1.8,0.01,7.6,361.46,10.3385483871,1.8,0.01,-1.14,461.7
722,64.37,81.18,0.01,3.3,0.01,32.2,264.86,5.70648648649,0.8,0.01,0.01,93.15
723,88.06,107.76,0.01,4.8,0.01,15.5,74.96,18.9308,4.8,0.01,0.01,472.42
724,113.96,280.08,0.03,3.65,0.8,100.0,460.59,8.50733333333,3.68,0.35,0.6,626.26
725,342.76,302.31,-3.54,2.1,0.05,100.0,184.7,2.72611111111,2.0,0.03,0.0,291.06
726,118.54,212.51,0.01,3.25,0.01,18.6,438.94,2.95333333333,2.7,0.01,0.01,558.47
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,328.22,134.58,0.01,1.9,0.01,5.6,112.32,2.74818181818,4.05,-1.08,0.01,329.58
733,683.28,294.98,0.01,1.8,0.01,200.0,210.76,8.7425,2.6,-0.3,0.01,330.86
742,358.19,316.91,0.07,2.5,0.31,30.0,893.92,3.00625,2.9,-20.5,-1.08,608.61
743,279.79,140.63,0.01,1.8,0.01,20.0,564.45,3.5703125,3.25,-7.3,0.0,200.25
744,350.3,718.38,0.0,1.0,-2.46,100.0,234.5,4.79880434783,1.5,0.01,-3.54,234.72
745,500.75,718.18,-3.54,2.2,0.01,100.0,239.58,7.58396551724,1.3,0.01,0.01,365.09
746,367.39,224.83,-1.14,2.85,-0.72,100.0,397.59,5.40594936709,3.15,-1.14,-1.2,273.61
747,460.81,467.65,0.01,4.05,0.01,100.0,472.77,9.5272,3.55,0.01,0.01,279.02
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,32.53,160.13,0.03,0.025,1.1,6.0,64.13,0.415714285714,0.08,-8.5,0.01,42.71
754,255.18,288.25,0.01,0.6,0.01,50.0,352.48,2.79647058824,0.7,0.01,0.01,280.25
755,347.34,465.46,0.01,0.85,0.0,50.0,218.09,1.35672897196,0.9,0.01,0.01,359.48
756,277.01,352.95,0.01,0.7,0.01,100.0,152.54,5.6417721519,1.2,-0.24,0.01,484.53
757,550.59,270.04,0.01,1.5,0.01,100.0,670.35,8.16419753086,1.275,0.01,0.01,164.12
760,95.99,235.28,0.1,2.75,0.1,100.0,132.24,3.50259259259,2.2,0.3,0.6,247.7
761,412.99,496.51,0.01,1.215,0.01,50.0,413.26,2.23057692308,1.0,0.01,0.01,412.96
762,21.7,8.6,0.0,4.3,8.6,100.0,40.5,3.77625,10.85,4.0,2.9,8.0
763,201.7,63.94,0.8,3.1,0.01,50.0,344.8,2.43555555556,4.8,0.01,0.01,74.19
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,244.48,335.34,0.3,5.1,0.55,30.0,758.61,13.6818181818,5.0,0.1,0.1,415.54
768,591.12,387.56,0.01,4.43,0.01,20.0,205.29,11.7847058824,4.2,0.01,0.01,384.46
769,484.33,451.29,0.7,3.165,0.3,300.0,160.76,12.7928947368,3.5,0.3,0.4,193.95
770,469.28,324.15,0.01,0.105,0.01,100.0,425.6,6.806,2.95,0.01,0.0,351.09
771,348.42,260.07,-0.96,5.25,-5.0,100.0,241.69,10.9973529412,5.75,0.01,0.2,406.72
772,243.33,322.72,0.01,5.8,0.01,27.1,240.43,10.4255,3.3,0.01,-1.14,201.11
773,327.91,1694.93,0.2,4.6,-5.6,100.0,387.55,11.4,3.75,-1.2,0.8,790.04
774,414.22,297.85,-1.14,4.2,0.5,200.0,316.1,2.57377777778,4.6,0.3,0.1,244.13
775,127.26,142.2,1.03,3.0,0.5,9.1,269.94,6.72810810811,3.2,0.0,0.6,341.47
778,281.67,363.5,-1.02,4.5,-0.06,200.0,140.48,3.6380952381,2.6,-0.78,-1.02,590.04
779,485.64,210.44,0.01,1.0,0.01,30.0,446.17,8.25743589744,1.0,0.01,-7.5,158.93
780,656.86,1389.48,0.01,2.7,-0.66,15.3,729.41,8.90951219512,2.625,0.02,-1.2,778.51
781,1829.49,234.07,0.3,4.5,0.6,100.0,488.6,13.1836956522,4.0,0.1,0.2,527.38
782,104.04,107.44,0.01,1.6,-1.08,250.0,94.74,3.60777777778,3.5,0.01,0.01,153.57
783,525.5,233.5,0.0,2.7,0.1,100.0,785.83,5.46296296296,3.95,0.7,0.1,764.8
784,182.86,440.96,0.01,2.9,-1.02,50.0,544.77,2.56923076923,3.05,0.07,-3.66,158.24
785,212.68,916.66,-1.2,1.3,-6.0,100.0,211.59,5.98031746032,2.35,-0.78,-1.14,234.36
786,339.97,608.09,0.01,3.6,0.01,11.6,359.21,4.09821428571,4.6,0.01,0.01,391.53
787,206.11,153.3,0.01,4.85,0.15,100.0,2678.74,3.92681818182,4.6,-3.54,0.01,363.92
792,277.88,563.76,0.01,3.95,0.0,83.8,165.24,11.2088709677,4.3,0.01,0.01,283.1
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,183.24,52.6,0.01,4.5,1.0,20.0,39.71,8.18260869565,3.6,0.8,1.0,235.63
