id,HourofDay17_count,HourofDay12_count,HourofDay9_count,HourofDay16_count,HourofDay11_count,HourofDay11_mean,HourofDay23_min,HourofDay18_mean,HourofDay15_sum,HourofDay7_sum,HourofDay8_median,HourofDay17_mean
354,316.0,315.0,75.0,45.0,234.0,9.73393162393,-1.08,5.59533783784,77.69,465.98,1.6,7.85753164557
355,240.0,248.0,51.0,41.0,273.0,9.88736263736,-0.54,6.88241025641,715.12,335.05,2.0,7.58320833333
356,398.0,82.0,64.0,103.0,360.0,9.73438888889,-0.42,3.35756756757,111.83,114.15,1.265,5.4301758794
357,158.0,94.0,13.0,2.0,88.0,5.72568181818,0.1,13.477,4.0,4.73,2.0,8.33860759494
360,217.0,257.0,20.0,78.0,189.0,7.94962962963,-1.02,3.54443786982,57.58,184.43,2.55,5.13032258065
361,71.0,189.0,33.0,33.0,76.0,7.82605263158,-0.72,4.74610687023,182.15,139.65,2.75,11.3233802817
364,215.0,172.0,102.0,77.0,198.0,10.9294444444,-3.54,7.51122807018,75.74,32.3,3.2,5.63776744186
365,101.0,106.0,11.0,28.0,114.0,8.04929824561,-3.18,9.20651515152,328.9,360.15,4.0,7.03554455446
366,70.0,64.0,9.0,13.0,73.0,24.4308219178,0.04,10.6837931034,120.36,128.75,3.0,20.8597142857
367,25.0,33.0,25.0,6.0,52.0,20.9576923077,0.0,8.60833333333,240.2,64.1,3.6,5.604
368,76.0,37.0,3.0,24.0,54.0,9.5287037037,0.01,13.6495348837,104.85,24.31,1.4,9.93197368421
369,22.0,25.0,4.0,19.0,22.0,15.4945454545,0.0,18.9966666667,143.6,168.23,2.8,20.9681818182
370,6.0,4.0,1.0,0.0,2.0,0.5,0.5,81.1775,0.0,2.9,2.8,35.1
371,232.0,95.0,21.0,31.0,288.0,16.2599305556,-3.54,11.2133548387,42.08,519.95,1.8,8.31077586207
372,102.0,94.0,25.0,29.0,87.0,9.33264367816,0.01,9.84523255814,46.73,23.9,2.0,13.0280392157
373,69.0,35.0,17.0,30.0,31.0,9.3035483871,0.01,11.7702380952,25.22,150.3,2.0,6.57666666667
374,275.0,157.0,59.0,24.0,320.0,7.54875,-0.3,8.66262773723,305.26,313.48,2.1,7.80170909091
375,198.0,210.0,58.0,30.0,268.0,14.1626492537,0.01,7.01343612335,847.49,91.72,2.2,11.4701010101
378,63.0,104.0,26.0,47.0,195.0,8.46938461538,0.01,5.92630769231,493.46,826.44,3.0,7.72412698413
379,393.0,148.0,15.0,40.0,270.0,6.44592592593,-2.46,3.08270491803,78.15,184.39,1.43,4.46776081425
380,246.0,184.0,22.0,40.0,233.0,8.20901287554,0.01,4.20417177914,242.1,336.05,1.75,7.28609756098
381,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0444444444
382,398.0,207.0,8.0,38.0,191.0,7.6022513089,0.7,11.6602409639,108.7,3.2,1.2,5.79703517588
383,94.0,124.0,33.0,59.0,196.0,6.29183673469,-3.48,1.904875,193.65,150.58,0.5,5.48531914894
392,273.0,134.0,23.0,106.0,235.0,9.28855319149,0.01,9.95151515152,465.58,114.61,1.95,6.78450549451
393,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.0
398,315.0,112.0,32.0,45.0,244.0,9.06176229508,0.1,7.31858974359,31.73,5.0,2.5,10.9733333333
399,584.0,150.0,43.0,19.0,550.0,11.3622,0.01,11.2007462687,150.42,232.31,2.5,10.1935445205
400,44.0,42.0,2.0,30.0,56.0,8.12053571429,0.0,4.875,9.3,10.0,5.0,15.8727272727
401,48.0,86.0,2.0,22.0,42.0,9.89523809524,0.0,3.48181818182,0.0,0.0,0.0,8.38854166667
402,218.0,179.0,24.0,39.0,165.0,7.90109090909,-1.62,3.90602649007,39.58,91.65,1.75,4.93871559633
403,202.0,107.0,17.0,42.0,291.0,12.46,0.08,5.92990196078,209.2,76.67,4.1,11.5679207921
406,141.0,2.0,2.0,4.0,171.0,9.01988304094,0.3,2.18125,19.3,3.03,3.515,10.6985815603
407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,139.0,184.0,5.0,13.0,125.0,5.9764,0.01,7.59207207207,5.45,20.22,1.53,6.89352517986
409,376.0,214.0,77.0,32.0,275.0,6.28512727273,0.01,10.75875,0.86,220.29,1.23,5.63417553191
410,98.0,82.0,38.0,40.0,156.0,12.5903205128,0.01,5.49333333333,396.4,289.5,2.5,6.81510204082
411,318.0,190.0,89.0,31.0,361.0,8.07091412742,0.07,13.6693852459,248.87,283.25,2.35,7.54257861635
412,103.0,121.0,68.0,44.0,128.0,7.472109375,-3.36,2.58083333333,250.52,37.63,2.4,7.03553398058
413,121.0,114.0,77.0,43.0,147.0,8.82054421769,-3.3,4.49688888889,350.83,33.21,2.4,6.39719008264
414,8.0,2.0,0.0,8.0,7.0,37.3285714286,0.0,3.33333333333,892.5,0.0,1.65,2.2125
415,10.0,1.0,0.0,0.0,2.0,2.8,0.0,9.0,11.6,4.0,0.0,25.2
422,154.0,71.0,13.0,30.0,158.0,7.19126582278,-3.48,9.15477272727,36.4,54.71,3.0,11.9864285714
423,4.0,4.0,2.0,0.0,5.0,45.924,0.0,4.0,0.0,0.0,3.4,2.7
426,637.0,269.0,141.0,142.0,551.0,8.41606170599,0.01,5.39510729614,88.45,124.33,2.5,6.23442700157
427,545.0,193.0,163.0,74.0,587.0,12.0486712095,0.01,3.50554455446,94.67,74.64,2.1,5.27733944954
428,4.0,3.0,0.0,1.0,3.0,5.6,0.0,0.05,200.0,1.6,2.5,4.025
429,171.0,196.0,50.0,45.0,178.0,11.057752809,0.01,6.56466321244,260.71,29.12,3.0,9.73847953216
430,231.0,116.0,18.0,78.0,191.0,10.172617801,0.01,3.8037704918,292.04,53.07,1.2,8.19766233766
431,339.0,72.0,22.0,50.0,188.0,14.0237234043,0.01,5.11242105263,153.39,16.41,1.6,9.48147492625
434,62.0,54.0,27.0,32.0,87.0,11.3459770115,0.01,6.68476923077,162.5,148.11,4.8,9.72048387097
435,349.0,150.0,25.0,30.0,203.0,8.39975369458,0.01,15.6843065693,193.92,16.5,3.0,11.1984240688
436,225.0,47.0,29.0,65.0,217.0,13.6069585253,0.01,4.76756097561,907.8,114.64,3.2,5.19546666667
437,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.51666666667,1000.0,0.01,6.1,0.07
438,219.0,190.0,32.0,53.0,232.0,9.58853448276,0.01,4.59644736842,65.19,205.95,2.0,8.94360730594
439,211.0,92.0,34.0,23.0,229.0,9.38340611354,-3.54,11.8274683544,265.6,65.92,1.8,6.96962085308
440,222.0,193.0,50.0,80.0,182.0,13.9689010989,-0.72,6.87874074074,72.84,119.87,1.8,11.3704504505
441,259.0,225.0,63.0,82.0,141.0,6.32992907801,-3.54,12.6826900585,64.39,72.92,2.0,9.71864864865
448,399.0,287.0,58.0,78.0,267.0,6.43112359551,-1.2,8.82705069124,201.81,1075.03,3.0,6.06761904762
449,273.0,306.0,70.0,31.0,229.0,8.01580786026,-3.48,9.33424242424,130.48,643.56,2.5,6.4832967033
450,310.0,209.0,57.0,47.0,241.0,7.76921161826,-1.14,10.2267142857,307.92,96.71,1.2,16.629
451,285.0,168.0,37.0,20.0,228.0,6.14934210526,-3.36,15.1552238806,124.21,231.23,1.4,6.66245614035
456,28.0,35.0,27.0,45.0,49.0,6.4493877551,0.01,4.1555,70.59,0.3,1.5,5.45892857143
457,370.0,183.0,34.0,30.0,355.0,14.058056338,0.01,7.12112068966,65.99,6.0,3.0,7.56416216216
458,0.0,0.0,0.0,8.0,2.0,2.2,0.0,0.0,0.0,0.0,3.025,0.0
459,767.0,33.0,3.0,154.0,686.0,7.20749271137,0.01,6.05,602.01,0.0,7.75,6.82044328553
464,131.0,173.0,36.0,23.0,236.0,6.33792372881,0.07,10.8854782609,81.83,39.9,2.2,6.08824427481
465,374.0,90.0,23.0,45.0,280.0,4.73996428571,0.01,1.92333333333,202.99,328.63,2.0,8.31272727273
470,448.0,122.0,14.0,84.0,272.0,9.30654411765,-0.36,6.28161764706,70.77,556.31,1.7,9.22359375
471,504.0,150.0,16.0,42.0,400.0,8.635775,0.01,4.996,28.61,188.92,0.01,8.04521825397
472,3.0,3.0,1.0,0.0,0.0,0.0,0.0,51.8,0.0,0.0,11.7,5.06666666667
473,265.0,105.0,30.0,23.0,234.0,6.88982905983,-0.66,7.04909090909,30.99,88.05,2.7,3.79105660377
476,211.0,123.0,36.0,32.0,343.0,12.4413702624,-1.08,6.6975257732,221.6,369.7,1.98,7.12601895735
477,293.0,99.0,37.0,31.0,350.0,11.4728,-0.84,4.09489361702,59.91,182.53,2.2,6.80972696246
480,204.0,251.0,24.0,27.0,145.0,5.24324137931,-1.08,7.11089005236,28.05,110.18,2.1,8.60220588235
481,226.0,270.0,59.0,33.0,161.0,8.18590062112,-0.24,10.0460962567,263.0,73.34,1.6,8.47765486726
482,270.0,158.0,49.0,31.0,343.0,8.83889212828,-1.08,3.87747747748,323.56,69.76,2.3,6.3277037037
483,124.0,328.0,32.0,31.0,107.0,7.61943925234,0.01,3.87637735849,61.28,384.84,1.05,6.58580645161
490,83.0,58.0,62.0,45.0,66.0,15.4763636364,-0.96,14.5103703704,86.38,36.13,2.25,7.69638554217
491,203.0,142.0,63.0,53.0,199.0,11.0372361809,0.0,7.36752873563,63.27,314.57,2.465,8.3754679803
492,3.0,0.0,1.0,0.0,2.0,5.3,0.0,0.0,20.01,3.0,0.7,6.73666666667
493,320.0,146.0,23.0,28.0,270.0,12.6932222222,-2.52,5.27111111111,336.79,372.45,2.8,9.73153125
494,120.0,46.0,14.0,62.0,96.0,9.82989583333,0.0,11.6027027027,448.5,11.83,2.95,5.31025
495,376.0,238.0,48.0,67.0,423.0,4.39134751773,0.01,4.84416938111,25.84,1087.16,1.0,3.91393617021
496,224.0,170.0,55.0,65.0,222.0,12.6683783784,0.1,12.9182352941,504.4,482.3,3.8,10.2569642857
497,289.0,162.0,48.0,53.0,325.0,7.32846153846,-2.7,11.7124836601,452.48,624.4,4.4,8.52941176471
504,151.0,100.0,14.0,66.0,106.0,14.4281132075,0.0,7.08325842697,252.15,18.96,5.2,10.4927152318
505,310.0,106.0,39.0,136.0,201.0,12.6147761194,0.0,6.57987179487,1627.0,240.23,5.865,13.7883548387
506,339.0,238.0,88.0,40.0,207.0,5.65859903382,-2.28,12.5111184211,510.32,433.58,1.2,6.93445427729
507,3.0,5.0,0.0,2.0,2.0,3.25,0.0,0.025,0.0,0.0,0.5,3.86666666667
508,329.0,154.0,40.0,28.0,367.0,10.1985831063,-0.18,7.09714285714,410.11,390.81,6.2,6.80054711246
509,392.0,124.0,49.0,35.0,482.0,8.92213692946,0.01,4.88220779221,47.32,53.3,3.4,11.9003316327
510,164.0,57.0,14.0,29.0,151.0,10.7347682119,0.01,9.12316326531,68.76,357.21,3.3,11.3164634146
511,266.0,27.0,9.0,29.0,170.0,7.50358823529,0.01,7.12581395349,366.92,71.63,2.75,14.2257894737
514,99.0,161.0,50.0,49.0,123.0,8.42967479675,0.01,7.90055045872,107.95,308.61,1.5,4.76444444444
515,3.0,2.0,0.0,0.0,1.0,5.5,0.0,5.5,131.6,4.0,0.0,3.7
516,336.0,166.0,32.0,80.0,334.0,6.58422155689,0.01,8.28086419753,85.44,57.48,2.6,6.93375
517,435.0,68.0,38.0,90.0,367.0,7.76130790191,-3.54,2.51615384615,174.53,361.32,2.3,6.62351724138
518,287.0,158.0,27.0,34.0,284.0,6.31978873239,0.1,3.25565517241,24.48,220.09,0.85,7.67020905923
519,330.0,168.0,33.0,51.0,303.0,7.03066006601,0.01,6.4199382716,35.61,299.19,2.6,8.79939393939
520,143.0,183.0,52.0,49.0,96.0,5.23791666667,-1.02,17.525,716.81,66.66,2.5,8.86237762238
521,193.0,127.0,24.0,47.0,232.0,8.16034482759,0.01,4.52905660377,31.12,231.3,2.3,7.81352331606
522,192.0,116.0,42.0,36.0,180.0,11.1624444444,0.5,4.00378378378,263.61,150.46,2.2,8.04723958333
523,183.0,131.0,59.0,47.0,202.0,6.96183168317,0.01,6.52988372093,39.8,32.23,1.9,5.73109289617
524,190.0,67.0,41.0,50.0,244.0,14.6082377049,-0.54,6.11702702703,212.0,26.98,2.3,12.466
525,405.0,69.0,31.0,92.0,415.0,12.5087228916,-2.16,25.0026923077,327.01,460.8,3.25,11.8225679012
528,358.0,92.0,31.0,89.0,261.0,8.2930651341,0.01,12.028,313.07,34.85,2.5,9.68053072626
529,401.0,98.0,16.0,91.0,255.0,8.79921568627,-0.42,29.7737179487,88.38,50.8,3.5,12.5156608479
530,157.0,106.0,29.0,35.0,181.0,10.4024861878,0.05,3.92850574713,287.3,425.61,2.44,5.45095541401
531,5.0,1.0,1.0,0.0,3.0,2.53666666667,0.5,3.66666666667,0.01,2.2,0.0,5.74
532,224.0,49.0,22.0,48.0,249.0,12.6861445783,0.01,7.01528301887,330.3,40.1,2.5,11.7042857143
533,283.0,42.0,42.0,80.0,350.0,12.4272857143,0.01,14.2220930233,94.3,23.8,4.0,9.6371024735
534,496.0,85.0,50.0,33.0,421.0,9.68042755344,0.1,4.94375,192.5,335.94,2.0,7.96685483871
535,518.0,121.0,30.0,42.0,421.0,7.45691211401,-3.48,22.1527173913,212.59,28.8,2.0,7.68959459459
536,519.0,62.0,16.0,41.0,436.0,9.60461009174,1.6,13.3246031746,469.22,49.7,2.0,10.7306936416
537,602.0,101.0,4.0,42.0,453.0,7.31388520971,0.0,26.0171428571,23.79,6.01,0.9,8.61031561462
538,90.0,206.0,14.0,15.0,82.0,17.123902439,0.03,9.63375722543,280.63,282.75,2.4,9.91855555556
539,192.0,308.0,153.0,62.0,212.0,12.2674056604,-1.14,3.56928888889,244.48,97.73,1.4,4.67994791667
540,355.0,157.0,100.0,34.0,320.0,9.60265625,-3.54,12.0298522167,710.81,42.6,4.0,9.45211267606
542,191.0,146.0,43.0,37.0,191.0,5.75795811518,-3.48,14.3623333333,68.14,116.0,3.2,9.09712041885
543,311.0,139.0,54.0,35.0,400.0,11.7751,-1.2,5.42946236559,306.57,711.12,2.5,7.39565916399
546,256.0,163.0,149.0,20.0,287.0,8.92386759582,0.01,20.8964130435,70.21,8.85,0.95,9.2454296875
547,74.0,41.0,18.0,13.0,79.0,12.8597468354,0.01,9.10289473684,37.2,51.26,2.95,15.4245945946
548,167.0,219.0,25.0,76.0,272.0,9.49595588235,0.01,6.4246961326,318.68,41.52,3.3,7.42497005988
549,329.0,122.0,11.0,26.0,187.0,10.6721925134,-0.9,5.63683673469,259.88,64.27,2.0,7.55237082067
552,351.0,101.0,34.0,103.0,379.0,8.19298153034,0.01,3.1391509434,195.88,258.26,1.5,7.61592592593
553,410.0,57.0,57.0,46.0,370.0,8.22932432432,0.01,3.5150877193,244.45,63.11,2.0,10.5939268293
554,320.0,107.0,11.0,61.0,177.0,6.69214689266,0.01,3.46315789474,34.78,17.52,1.63,5.97290625
555,330.0,204.0,19.0,23.0,127.0,10.2018110236,0.01,4.61078431373,17.04,45.54,2.1,8.31821212121
556,137.0,50.0,41.0,46.0,138.0,16.0588405797,0.5,7.57559322034,435.8,99.27,1.1,11.1602189781
557,83.0,120.0,35.0,53.0,116.0,16.8618103448,0.03,7.65824561404,420.76,296.49,3.3,10.5178313253
560,66.0,83.0,32.0,34.0,102.0,14.7457843137,0.01,5.73126126126,215.97,186.24,3.0,6.12348484848
561,279.0,153.0,8.0,108.0,316.0,15.557943038,0.02,12.2907633588,92.56,412.03,3.3,9.42430107527
564,223.0,165.0,53.0,80.0,252.0,9.93567460317,0.04,4.15061452514,230.72,230.43,0.9,6.82632286996
565,232.0,205.0,42.0,55.0,256.0,6.79078125,0.01,4.08626865672,11.87,129.91,0.8,4.62245689655
566,121.0,153.0,93.0,63.0,209.0,10.6933971292,0.08,7.96736842105,195.76,441.3,1.0,8.31909090909
567,106.0,220.0,105.0,64.0,164.0,6.93262195122,-0.9,7.29296,292.49,223.09,1.8,5.65311320755
568,170.0,246.0,67.0,24.0,186.0,10.0037634409,0.03,11.2124096386,46.77,42.56,1.5,4.82276470588
569,136.0,120.0,44.0,57.0,165.0,17.2797575758,0.01,6.72529411765,170.49,316.21,2.2,10.3720588235
572,322.0,87.0,25.0,45.0,305.0,11.3265245902,0.1,6.23884615385,364.6,119.28,2.6,9.02704968944
573,213.0,85.0,24.0,31.0,227.0,10.8231718062,0.1,3.17547169811,24.7,46.61,1.6,8.76117370892
576,170.0,90.0,3.0,3.0,293.0,5.99744027304,0.01,5.41111111111,8.7,61.93,0.7,8.21423529412
577,309.0,103.0,28.0,20.0,286.0,7.12034965035,0.01,18.4334920635,112.28,147.93,2.0,6.70317152104
580,216.0,127.0,25.0,70.0,282.0,8.54893617021,-1.14,10.7037410072,64.13,22.97,1.0,9.87592592593
581,139.0,40.0,14.0,41.0,163.0,13.9285889571,0.01,10.5644966443,174.88,2.61,4.0,6.05827338129
584,184.0,76.0,2.0,31.0,214.0,9.04911214953,0.01,5.077,40.21,6.6,4.6,7.31456521739
585,273.0,132.0,3.0,21.0,248.0,6.13004032258,0.01,13.6102479339,110.11,0.0,3.05,5.52007326007
590,183.0,122.0,20.0,33.0,167.0,4.13467065868,0.01,5.78652173913,19.55,575.55,2.2,6.51573770492
591,225.0,159.0,9.0,24.0,183.0,5.53928961749,0.01,4.04178861789,9.04,127.97,2.8,4.5552
596,244.0,140.0,30.0,46.0,217.0,9.41105990783,0.01,8.26619565217,69.66,617.9,3.0,10.8596311475
597,152.0,123.0,62.0,49.0,175.0,11.1544571429,0.01,6.8175,211.51,463.4,2.85,8.19276315789
600,273.0,146.0,10.0,10.0,110.0,3.09127272727,-0.78,3.3673015873,26.6,234.64,3.1,4.86102564103
601,146.0,95.0,38.0,44.0,93.0,4.70107526882,0.01,5.2903649635,327.87,142.96,3.0,7.5752739726
602,195.0,206.0,46.0,94.0,158.0,13.186835443,-0.84,4.68152317881,573.13,194.27,0.4,18.220974359
603,259.0,137.0,75.0,47.0,255.0,18.6277647059,0.01,7.30882882883,295.43,323.27,0.5,13.3394208494
606,198.0,126.0,14.0,44.0,161.0,7.73397515528,-1.14,8.73519685039,205.39,27.56,1.4,10.3525757576
607,203.0,106.0,10.0,55.0,141.0,5.15432624113,-3.42,11.6654368932,424.18,201.78,0.7,10.3899507389
612,137.0,61.0,3.0,60.0,73.0,24.4209589041,-1.08,5.70264150943,621.52,11.53,0.9,10.3640145985
613,127.0,55.0,4.0,48.0,52.0,19.0340384615,-0.18,8.70709401709,847.81,22.93,2.0,12.2798425197
616,220.0,69.0,7.0,55.0,142.0,13.8311267606,-0.96,4.29512396694,151.75,488.14,2.65,9.9955
617,157.0,39.0,6.0,31.0,69.0,18.2173913043,-3.54,10.2977272727,215.52,617.77,3.0,11.7226751592
622,209.0,204.0,45.0,58.0,274.0,9.73664233577,-0.36,5.25818681319,302.51,287.46,2.575,7.0923923445
623,374.0,157.0,44.0,55.0,372.0,7.31731182796,0.01,17.9418099548,128.26,808.72,0.025,6.61481283422
624,207.0,234.0,66.0,47.0,227.0,10.7372246696,-3.12,4.82664285714,88.13,307.47,1.0,11.367294686
625,61.0,92.0,26.0,52.0,99.0,6.74474747475,0.01,6.64597222222,18.26,221.19,1.0,16.0431147541
626,114.0,112.0,52.0,82.0,137.0,5.80671532847,0.01,5.64778846154,161.84,856.53,0.5,6.18438596491
627,73.0,79.0,68.0,70.0,111.0,7.87603603604,-3.24,3.27890410959,162.5,158.6,0.5,4.70753424658
628,6.0,0.0,0.0,2.0,2.0,1.85,0.0,0.0,500.0,0.8,0.0,5.06
629,125.0,218.0,30.0,79.0,119.0,7.4331092437,0.01,4.22496240602,130.09,169.09,0.85,6.97392
632,286.0,227.0,91.0,32.0,226.0,10.2059292035,0.1,11.6522834646,434.98,62.43,1.4,7.04503496503
633,239.0,158.0,12.0,30.0,223.0,11.7123318386,0.8,6.55617886179,278.73,69.62,2.5,7.13573221757
634,67.0,110.0,43.0,37.0,133.0,11.4215037594,0.01,4.30962962963,130.21,44.87,1.8,10.7311940299
635,62.0,85.0,26.0,22.0,63.0,7.68158730159,0.01,7.1362745098,30.83,6.0,4.0,15.6275806452
636,270.0,213.0,24.0,42.0,229.0,11.2616157205,0.01,4.53455497382,284.25,81.66,1.4,6.95340740741
637,216.0,190.0,49.0,35.0,175.0,7.97245714286,0.01,5.05006024096,311.86,23.0,1.3,6.47560185185
639,294.0,213.0,39.0,57.0,209.0,10.1853588517,0.01,5.9124497992,66.45,345.73,4.0,4.59397959184
644,333.0,140.0,34.0,43.0,418.0,10.0732296651,0.01,7.90446601942,270.38,295.52,2.365,9.856996997
645,6.0,1.0,0.0,3.0,2.0,5.55,0.3,0.0,1.86,0.0,0.0,24.4316666667
648,273.0,147.0,17.0,41.0,241.0,10.0509543568,-1.2,8.847,255.3,36.61,1.6,8.28564102564
649,220.0,187.0,36.0,26.0,217.0,12.1251612903,0.01,5.05412698413,330.49,76.36,3.0,7.73163636364
650,277.0,159.0,40.0,20.0,302.0,8.06089403974,0.01,13.2562886598,295.89,140.31,1.8,7.04862815884
651,254.0,198.0,113.0,26.0,290.0,5.80910344828,0.01,10.5282222222,44.39,438.61,1.3,5.215
652,148.0,152.0,175.0,47.0,277.0,9.17270758123,0.01,8.37265432099,131.88,24.82,4.0,8.72797297297
653,76.0,125.0,17.0,36.0,63.0,7.08142857143,0.01,12.1996825397,108.26,19.51,3.0,10.8240789474
656,337.0,234.0,78.0,45.0,343.0,6.32364431487,0.01,9.02583333333,14.95,31.2,1.2,7.25916913947
657,139.0,230.0,54.0,90.0,177.0,5.97548022599,-3.54,2.83135135135,172.65,428.66,0.02,3.25928057554
658,229.0,90.0,43.0,28.0,321.0,9.4723364486,-1.2,3.54660377358,298.26,288.45,2.2,6.55681222707
659,326.0,79.0,53.0,25.0,360.0,10.8586388889,0.01,4.44366666667,33.19,280.21,1.6,7.03561349693
660,2.0,0.0,0.0,0.0,5.0,81.5,0.2,0.0,0.0,0.0,0.0,3.25
661,0.0,5.0,1.0,2.0,1.0,11.1,0.0,0.1,24.6,0.0,0.0,0.0
662,304.0,86.0,31.0,68.0,346.0,7.32002890173,-1.08,6.23105882353,152.61,218.05,4.95,6.55773026316
663,4.0,53.0,2.0,3.0,149.0,7.78214765101,0.0,7.1,4.0,7.5,3.0,27.65
666,103.0,151.0,16.0,35.0,62.0,4.32919354839,-3.48,5.58518292683,563.8,138.99,1.6,7.60844660194
667,426.0,227.0,49.0,54.0,341.0,8.83428152493,-1.14,15.5871764706,68.02,50.52,3.0,7.99852112676
670,530.0,228.0,30.0,40.0,330.0,8.61551515152,0.01,3.71290322581,57.79,63.01,3.0,6.65164150943
671,275.0,340.0,18.0,68.0,306.0,6.50970588235,-3.48,9.17638686131,82.67,157.96,3.0,7.90723636364
672,13.0,0.0,0.0,0.0,9.0,225.933333333,0.0,0.0,0.02,2.4,0.0,7.65384615385
673,207.0,176.0,9.0,33.0,185.0,13.1944864865,0.01,4.7798816568,58.31,320.63,2.6,7.76763285024
674,339.0,57.0,34.0,78.0,508.0,10.3117913386,0.01,4.79661538462,62.46,119.04,2.5,6.02362831858
675,316.0,85.0,37.0,55.0,434.0,12.0821198157,0.01,4.17743119266,371.3,270.26,2.5,7.24724683544
676,268.0,241.0,65.0,52.0,162.0,9.37512345679,0.01,3.88717741935,27.64,52.19,1.83,8.04895522388
677,38.0,52.0,12.0,8.0,65.0,13.582,0.0,25.2952,11.9,86.63,2.3,10.2815789474
680,188.0,147.0,62.0,60.0,207.0,11.9124637681,0.01,3.14440298507,272.79,345.33,1.0,11.0159574468
681,159.0,131.0,55.0,42.0,168.0,12.8344047619,-3.54,4.06784482759,12.71,29.53,2.83,10.637672956
688,3.0,1.0,0.0,2.0,1.0,0.0,0.0,6.05,0.0,0.0,2.0,3.7
689,229.0,217.0,61.0,59.0,171.0,10.7412280702,0.1,11.0141911765,70.96,60.36,2.0,5.3343231441
690,494.0,75.0,11.0,29.0,430.0,6.06658139535,-1.14,3.92343283582,82.0,17.3,2.0,9.19145748988
691,457.0,98.0,7.0,46.0,425.0,10.5276,-1.14,7.15648351648,4.0,35.0,3.0,11.3059080963
694,287.0,291.0,50.0,55.0,269.0,6.17449814126,-1.2,6.50088372093,277.34,636.18,2.0,8.83236933798
695,281.0,222.0,75.0,47.0,324.0,5.94055555556,0.01,9.7259245283,58.74,265.77,0.7,5.59572953737
696,187.0,409.0,231.0,94.0,138.0,6.65188405797,-1.14,7.1607967033,66.64,973.06,1.2,6.31251336898
697,32.0,258.0,92.0,23.0,44.0,2.65227272727,0.01,4.95965853659,18.7,130.67,1.5,6.500625
698,188.0,188.0,31.0,31.0,275.0,14.3416,0.02,10.2205,107.5,26.9,4.4,10.2161170213
699,141.0,170.0,20.0,59.0,109.0,18.923853211,0.01,7.57248730964,198.77,106.79,3.2,8.70453900709
700,1.0,3.0,0.0,2.0,8.0,27.6,0.0,28.0,2.7,0.0,0.0,5.5
701,6.0,1.0,3.0,0.0,3.0,4.56666666667,0.0,5.5,109.6,0.0,4.4,13.3166666667
702,221.0,274.0,74.0,37.0,113.0,7.82548672566,0.1,7.24433333333,35.1,26.82,1.53,8.54457013575
703,148.0,151.0,40.0,86.0,218.0,8.99275229358,0.01,2.72639097744,47.19,125.95,2.9,6.36891891892
704,37.0,10.0,9.0,18.0,22.0,14.7681818182,-1.14,9.99512195122,703.4,32.6,3.25,16.8486486486
705,104.0,134.0,31.0,66.0,112.0,8.18482142857,-3.3,4.47786666667,131.68,36.44,2.5,5.40980769231
706,381.0,110.0,46.0,66.0,342.0,7.51994152047,-1.14,6.9888,44.88,381.51,2.0,6.26010498688
707,448.0,150.0,78.0,51.0,360.0,8.009,-0.06,6.41938053097,363.55,111.45,2.4,6.69917410714
708,236.0,210.0,43.0,52.0,276.0,6.97184782609,-0.72,7.59346153846,198.28,851.08,2.4,7.05478813559
709,246.0,317.0,124.0,22.0,211.0,5.69597156398,-2.76,11.1709865471,60.59,348.6,2.6,7.20447154472
712,310.0,210.0,72.0,57.0,357.0,7.8406442577,-1.2,6.1856372549,252.5,1547.92,1.0,6.00206451613
713,342.0,264.0,136.0,60.0,344.0,5.39831395349,0.01,17.6786428571,19.75,61.47,0.7,5.33807017544
714,323.0,39.0,10.0,33.0,184.0,6.69923913043,0.4,4.96222222222,241.32,31.8,3.0,6.51448916409
715,386.0,38.0,7.0,46.0,172.0,11.5300581395,0.01,23.998,427.2,43.1,0.8,8.84471502591
716,145.0,171.0,24.0,35.0,154.0,3.97337662338,-3.36,2.18485148515,40.77,193.56,0.95,2.82131034483
717,37.0,25.0,40.0,18.0,44.0,7.80954545455,0.4,7.73769230769,4.87,6.79,0.05,10.1151351351
718,291.0,156.0,90.0,28.0,308.0,8.74220779221,-0.72,8.2525203252,44.65,123.88,1.2,11.1898969072
719,289.0,142.0,73.0,53.0,288.0,8.91638888889,0.01,12.5367391304,313.66,43.81,0.01,7.94861591696
720,135.0,189.0,46.0,53.0,146.0,5.88198630137,0.01,7.69799180328,473.42,353.02,2.2,8.32185185185
721,387.0,116.0,88.0,26.0,347.0,7.9907204611,-1.14,3.6616,60.95,72.93,0.07,6.22873385013
722,110.0,92.0,22.0,37.0,81.0,14.3579012346,-3.12,4.13288659794,255.72,98.32,2.4,12.9823636364
723,121.0,203.0,10.0,35.0,82.0,9.09390243902,40.0,7.42976377953,21.77,6.0,0.73,3.9994214876
724,218.0,81.0,10.0,34.0,338.0,9.85715976331,0.01,5.09548387097,71.26,54.83,3.4,10.7925688073
725,84.0,193.0,57.0,63.0,197.0,8.35903553299,0.01,4.11153061224,247.02,432.4,2.0,8.69595238095
